Date,Close,Volume,Open,High,Low,Asset_Name,MA_7,MA_30,Daily_Return,Volatility_7
2017-01-03,14.466,88522366,14.324,14.6887,14.064,Tesla,14.346857142857143,13.231533333333335,0.015442931349150646,0.017834800272970987
2017-01-04,15.1327,168068316,14.3167,15.2,14.2873,Tesla,14.523428571428571,13.324800000000002,0.046087377298493104,0.023157150142369468
2017-01-05,15.1167,88633861,15.0947,15.1653,14.7967,Tesla,14.651142857142856,13.418646666666666,-0.0010573129712476703,0.023072701562400384
2017-01-06,15.2673,82862254,15.1287,15.354,15.03,Tesla,14.741428571428571,13.502733333333333,0.009962491813689578,0.021376481649600647
2017-01-09,15.4187,59590710,15.2647,15.4613,15.2,Tesla,14.851342857142857,13.58749,0.009916619179553665,0.021274650753152654
2017-01-10,15.3247,54884688,15.4667,15.4667,15.126,Tesla,14.996014285714285,13.661313333333334,-0.006096493219272636,0.01792006415211026
2017-01-11,15.3153,54748623,15.2713,15.332,15.112,Tesla,15.14877142857143,13.735999999999999,-0.0006133888428484502,0.017435800496457106
2017-01-12,15.306,56813177,15.2707,15.38,15.0387,Tesla,15.268771428571428,13.824933333333332,-0.0006072359013535866,0.017733358569187934
2017-01-13,15.85,91284104,15.3333,15.8567,15.306,Tesla,15.371242857142857,13.932376666666666,0.035541617666274616,0.014045366020760678
2017-01-17,15.7053,69220930,15.78,15.9973,15.6247,Tesla,15.45532857142857,14.051709999999998,-0.009129337539432236,0.015083407229588905
2017-01-18,15.8907,56509052,15.7767,15.9807,15.7053,Tesla,15.544385714285713,14.178133333333333,0.01180493209298783,0.015188585482200248
2017-01-19,16.2507,115758602,16.4833,16.5787,16.05,Tesla,15.663242857142857,14.304713333333334,0.02265476033151459,0.016468790736657392
2017-01-20,16.3153,62995769,16.364,16.4,16.2007,Tesla,15.804757142857142,14.435556666666665,0.003975213375424058,0.015477721065815324
2017-01-23,16.5947,93931408,16.39,16.726,16.3667,Tesla,15.98752857142857,14.55949,0.01712502987992859,0.015071121727269248
2017-01-24,16.974,74372123,16.6667,16.9867,16.6433,Tesla,16.225814285714286,14.69798,0.02285669520991651,0.014495815207602862
2017-01-25,16.9647,77179476,17.154,17.2307,16.7867,Tesla,16.385057142857143,14.836403333333333,-0.0005478967833156823,0.012197828490157044
2017-01-26,16.834,47155731,16.9527,17.0493,16.7167,Tesla,16.5463,14.969913333333334,-0.007704232907154274,0.011835353669314076
2017-01-27,16.8633,47426586,16.7587,16.8667,16.568,Tesla,16.685242857142857,15.09169,0.001740525127717607,0.012188911818762459
2017-01-30,16.7087,56979542,16.8353,17.0193,16.4733,Tesla,16.75067142857143,15.207113333333332,-0.009167837849056726,0.012000004102774534
2017-01-31,16.7953,61680164,16.616,17.0593,16.5133,Tesla,16.819242857142857,15.32789,0.005182928653934882,0.012007602976092257
2017-02-01,16.616,59296545,16.87,16.88,16.6033,Tesla,16.822285714285716,15.43178,-0.010675605675397382,0.011615998282850643
2017-02-02,16.77,37481966,16.556,16.828,16.514,Tesla,16.793142857142858,15.54027,0.009268175252768351,0.0076726900993932074
2017-02-03,16.7553,32778434,16.794,16.8119,16.6453,Tesla,16.763228571428574,15.634803333333332,-0.0008765652951699954,0.007665463030415067
2017-02-06,17.1847,53363973,16.7333,17.188,16.7087,Tesla,16.81332857142857,15.74607,0.025627711828496214,0.012300133031136177
2017-02-07,17.1653,63660913,17.2127,17.3333,17.0947,Tesla,16.856471428571428,15.855023333333332,-0.0011289111826218168,0.012397086113006153
2017-02-08,17.472,58686391,17.1567,17.5573,17.08,Tesla,16.965514285714285,15.963333333333333,0.017867441874013457,0.012329457408358873
2017-02-09,17.9467,117188941,17.75,18.0787,17.7433,Tesla,17.13,16.073713333333334,0.027169184981684857,0.014548724304579774
2017-02-10,17.9487,54275013,17.986,18.0633,17.7407,Tesla,17.320385714285713,16.183693333333334,0.00011144110059224666,0.01246423826539003
2017-02-13,18.7067,105346027,18.0493,18.7193,18.034,Tesla,17.597057142857143,16.33018333333333,0.04223147080289946,0.017027149573079436
2017-02-14,18.732,110121695,18.602,19.1593,18.574,Tesla,17.879442857142855,16.47971666666667,0.0013524566064564425,0.01667933326559416
2017-02-15,18.6507,74158148,18.6667,18.816,18.4293,Tesla,18.088871428571426,16.619206666666667,-0.00434016655989744,0.017665751357782113
2017-02-16,17.93,105957847,18.5067,18.6667,17.9,Tesla,18.198114285714286,16.71245,-0.03864198126611873,0.02599929999729626
2017-02-17,18.1487,93771988,17.72,18.1927,17.61,Tesla,18.294785714285716,16.81351666666667,0.012197434467373203,0.02567370791423122
2017-02-21,18.4927,84713583,18.3633,18.76,18.2673,Tesla,18.372785714285715,16.92103,0.018954525668505084,0.024699440677294873
2017-02-22,18.234,128067101,18.6873,18.8967,18.1733,Tesla,18.413542857142858,17.014873333333334,-0.013989303887479765,0.025677603511347943
2017-02-23,17.066,223156238,17.6,17.644,17.0373,Tesla,18.179157142857143,17.072916666666668,-0.06405615882417481,0.029442976108074514
2017-02-24,17.1333,122502974,16.844,17.2167,16.68,Tesla,17.95077142857143,17.133516666666665,0.003943513418492861,0.029663754601286126
2017-02-27,16.4153,171752314,16.5447,16.5573,16.134,Tesla,17.63142857142857,17.170493333333336,-0.04190669631652977,0.03133959943246411
2017-02-28,16.666,91108304,16.2793,16.7333,16.26,Tesla,17.450857142857142,17.197693333333333,0.015272337392554736,0.03193795729898699
2017-03-01,16.668,72074409,16.9453,16.99,16.6073,Tesla,17.23932857142857,17.229783333333334,0.00012000480019191961,0.03085040147842569
2017-03-02,16.6987,50186240,16.6473,16.8853,16.5513,Tesla,16.98304285714286,17.256716666666666,0.001841852651787823,0.028616706685559868
2017-03-03,16.7713,43882193,16.716,16.7933,16.6,Tesla,16.774085714285714,17.27407,0.004347643828561676,0.02945661772867483
2017-03-06,16.7473,50303990,16.5273,16.78,16.5007,Tesla,16.72855714285714,17.28847,-0.0014310160810432349,0.018184231630518136
2017-03-07,16.5727,51788779,16.7947,16.926,16.5547,Tesla,16.64847142857143,17.287736666666667,-0.010425561135227635,0.018140723969669186
2017-03-08,16.458,55901162,16.4667,16.6713,16.3547,Tesla,16.654571428571426,17.270536666666665,-0.0069210207147901714,0.008297292562591195
2017-03-09,16.3267,58147381,16.5087,16.5773,16.2,Tesla,16.6061,17.24927,-0.00797788309636649,0.0055509215573541874
2017-03-10,16.246,45941752,16.414,16.4333,16.2,Tesla,16.545814285714282,17.22967,-0.004942823718203981,0.005416889791382068
2017-03-13,16.4113,45169177,16.3213,16.4567,16.1854,Tesla,16.50475714285714,17.214603333333333,0.010174812261479982,0.007382449258265913
2017-03-14,17.2,113725728,16.4073,17.208,16.4013,Tesla,16.566,17.23098,0.048058350039302145,0.020652946013298073
2017-03-15,17.0487,78500436,17.1333,17.4,16.9513,Tesla,16.609057142857143,17.239426666666663,-0.008796511627906956,0.021145080151309018
2017-03-16,17.47,106907647,17.4933,17.7167,17.2707,Tesla,16.737242857142856,17.267893333333333,0.024711561585340824,0.02166347498101755
2017-03-17,17.4333,97365221,17.6,17.6887,17.4133,Tesla,16.876571428571427,17.290003333333335,-0.0021007441327990373,0.02119055651888776
2017-03-20,17.4613,54024213,17.3733,17.6367,17.2547,Tesla,17.038657142857144,17.313536666666664,0.001606121617823586,0.02024081354554606
2017-03-21,16.712,103523273,17.522,17.6533,16.6827,Tesla,17.105228571428572,17.29778,-0.04291203976794411,0.028327258626130968
2017-03-22,17.0007,60850995,16.7707,17.0047,16.7007,Tesla,17.18942857142857,17.29229333333333,0.017275011967448517,0.028693598890772155
2017-03-23,16.9853,49647635,17.026,17.1781,16.8867,Tesla,17.158757142857144,17.27607,-0.0009058450534389362,0.02167198541738871
2017-03-24,17.544,84564978,17.0467,17.5927,17.0007,Tesla,17.229514285714284,17.26264666666667,0.03289314878159355,0.024855662610529645
2017-03-27,18.0147,93320368,17.3733,18.038,17.3167,Tesla,17.30732857142857,17.264846666666664,0.026829685362517175,0.025155698458136512
2017-03-28,18.4967,119679915,18.468,18.712,18.3333,Tesla,17.459242857142858,17.25784666666667,0.026755927103976118,0.02620394502560595
2017-03-29,18.492,55087862,18.556,18.64,18.3693,Tesla,17.606485714285714,17.249846666666667,-0.00025409937988940534,0.026298225769090165
2017-03-30,18.528,62121524,18.536,18.8,18.4807,Tesla,17.865914285714286,17.24575666666667,0.001946787800129579,0.014488635699078165
2017-03-31,18.5533,49405445,18.582,18.6453,18.4213,Tesla,18.087714285714288,17.26653333333333,0.0013655008635580224,0.015286160284075812
2017-04-03,19.9013,207972646,19.1267,19.9333,18.972,Tesla,18.504285714285714,17.324953333333333,0.07265553836783756,0.025962022422111063
2017-04-04,20.2467,151623374,19.7927,20.3207,19.6353,Tesla,18.890385714285713,17.383419999999997,0.01735565013340845,0.0256545968774395
2017-04-05,19.6667,117878416,20.136,20.3253,19.6133,Tesla,19.126385714285714,17.431176666666666,-0.028646643650570347,0.031450026667649074
2017-04-06,19.9133,82765924,19.792,20.1293,19.6067,Tesla,19.328757142857143,17.526086666666668,0.012538961798369774,0.03086924905742637
2017-04-07,20.1693,68499446,19.8333,20.1793,19.81,Tesla,19.568371428571428,17.627286666666667,0.012855729587762932,0.03046813406762882
2017-04-10,20.826,114804288,20.61,20.9153,20.5807,Tesla,19.896657142857144,17.77431,0.032559384807603564,0.030834191496818986
2017-04-11,20.5807,85770752,20.892,20.898,20.3667,Tesla,20.186285714285713,17.904799999999998,-0.011778546048208938,0.032326189357688564
2017-04-12,19.7893,90654675,20.4227,20.5632,19.7547,Tesla,20.170285714285715,18.008843333333335,-0.038453502553363106,0.02620446536214558
2017-04-13,20.2667,139135160,19.78,20.4927,19.6867,Tesla,20.173142857142857,18.127776666666666,0.024124147898106463,0.027083688713584665
2017-04-17,20.096,61920974,20.18,20.2667,19.912,Tesla,20.234471428571428,18.2386,-0.00842268351532316,0.024408164630201786
2017-04-18,20.0167,45513352,19.98,20.056,19.86,Tesla,20.249242857142857,18.34758,-0.003946058917197459,0.024167468957796152
2017-04-19,20.368,58367146,20.164,20.4413,20.1407,Tesla,20.277628571428572,18.474089999999997,0.01755034546153955,0.024612628828637288
2017-04-20,20.1673,92189369,20.434,20.61,20.0153,Tesla,20.18352857142857,18.597733333333334,-0.009853692065985742,0.020638392226833085
2017-04-21,20.3733,67529336,20.1333,20.4267,20.028,Tesla,20.1539,18.73262,0.010214555245372514,0.020998319160942622
2017-04-24,20.5353,76166527,20.6147,20.7033,20.4014,Tesla,20.26047142857143,18.875596666666663,0.007951583690418262,0.01315928650330976
2017-04-25,20.9193,101012379,20.5333,20.932,20.3907,Tesla,20.3537,19.025863333333334,0.01869950767702444,0.011977746904923694
2017-04-26,20.678,70246930,20.8247,20.9667,20.6,Tesla,20.43684285714286,19.141796666666668,-0.011534802789768261,0.012584055783941882
2017-04-27,20.5753,51939919,20.7793,20.8727,20.5,Tesla,20.51664285714286,19.259349999999998,-0.004966631202244054,0.012698936478359634
2017-04-28,20.938,67449851,20.6553,20.9867,20.5333,Tesla,20.598071428571426,19.37495,0.017627932521032452,0.012712752124888803
2017-05-01,21.522,132298254,20.992,21.8167,20.9873,Tesla,20.7916,19.51124,0.027891871238895805,0.013805527154789752
2017-05-02,21.2593,79748225,21.6,21.844,21.104,Tesla,20.91817142857143,19.637839999999997,-0.012206114673357416,0.01601271382192314
2017-05-03,20.7347,103188833,21.178,21.4353,20.6967,Tesla,20.94665714285714,19.77193,-0.024676259331210315,0.01973670689243746
2017-05-04,19.6973,212039744,20.4957,20.518,19.384,Tesla,20.772085714285712,19.861816666666666,-0.05003207184092373,0.025912300831103376
2017-05-05,20.5567,121761674,19.8667,20.57,19.7867,Tesla,20.75475714285714,19.980863333333332,0.043630345275748494,0.03234456352896767
2017-05-08,20.4793,105043552,20.7267,20.9193,20.388,Tesla,20.741042857142855,20.07870666666667,-0.0037651957755865384,0.03231940914390956
2017-05-09,21.4173,144950538,20.6253,21.466,20.6067,Tesla,20.809514285714283,20.192126666666663,0.04580234675989914,0.036408077647413925
2017-05-10,21.6813,86017817,21.4373,21.7,21.208,Tesla,20.832271428571428,20.29828,0.012326483730442206,0.035145316279380175
2017-05-11,21.54,71207544,21.56,21.7333,21.3067,Tesla,20.87237142857143,20.39988,-0.006517136887548292,0.03483774523788188
2017-05-12,21.654,61779164,21.6987,21.8,21.4353,Tesla,21.003700000000002,20.50408,0.005292479108635062,0.03273433360686949
2017-05-15,21.0587,114102753,21.2253,21.3467,20.8353,Tesla,21.198185714285717,20.587593333333334,-0.027491456543825565,0.026796183431589328
2017-05-16,21.134,62115959,21.1727,21.3373,21.0093,Tesla,21.28065714285714,20.628683333333335,0.0035757192989120945,0.02228984653741663
2017-05-17,20.4073,100434805,20.9593,20.9753,20.3667,Tesla,21.27037142857143,20.634036666666663,-0.03438535061985426,0.026679955333022448
2017-05-18,20.8707,84137253,20.4667,20.9293,20.354,Tesla,21.192285714285713,20.67417,0.022707560529810378,0.020829807503639483
2017-05-19,20.722,69818665,21.0333,21.1,20.68,Tesla,21.055242857142854,20.701126666666664,-0.007124820921195596,0.019629665807562858
2017-05-22,20.69,64864543,20.8533,20.958,20.4533,Tesla,20.933814285714284,20.718483333333335,-0.0015442524852813388,0.019709375123040627
2017-05-23,20.2573,64713973,20.6973,20.7153,20.232,Tesla,20.734285714285715,20.699526666666667,-0.020913484775253788,0.019791526851163293
2017-05-24,20.6813,75527842,20.434,20.7333,20.36,Tesla,20.680371428571426,20.70288,0.020930726207342598,0.020813814755426777
2017-05-25,21.122,75006442,20.7347,21.1313,20.5207,Tesla,20.678657142857144,20.747303333333335,0.02130910532703445,0.022658859528747945
2017-05-26,21.676,116895077,21.152,21.6993,21.0873,Tesla,20.8599,20.79428,0.026228576839314455,0.018458522950444627
2017-05-30,22.34,116572982,21.7333,22.4187,21.7173,Tesla,21.069799999999997,20.86908,0.030632958110352604,0.019657916239971044
2017-05-31,22.734,149063265,22.5127,22.8593,22.344,Tesla,21.35722857142857,20.959656666666667,0.017636526410026887,0.01825501827532407
2017-06-01,22.6913,114026403,22.9333,22.992,22.486,Tesla,21.643128571428573,21.037100000000002,-0.0018782440397643319,0.01830117526112877
2017-06-02,22.6567,83759238,22.6513,22.8587,22.3953,Tesla,21.985900000000004,21.120079999999998,-0.0015248134747677389,0.012912657115530317
2017-06-05,23.1547,101537559,22.5667,23.2293,22.2807,Tesla,22.339242857142857,21.21279333333333,0.021980253081869794,0.012982770765031208
2017-06-06,23.5233,165478717,22.98,23.9662,22.6647,Tesla,22.682285714285715,21.312393333333333,0.015919014282197663,0.0127974966264372
2017-06-07,23.9767,140230310,23.756,24.0333,23.676,Tesla,23.010957142857144,21.414306666666665,0.019274506553077275,0.01208217469675512
2017-06-08,24.6667,135430087,24.25,24.7933,24.0147,Tesla,23.343342857142858,21.547263333333333,0.02877793858203992,0.011685144338951322
2017-06-09,23.8213,258750771,24.9613,25.1247,23.6533,Tesla,23.49867142857143,21.655463333333334,-0.03427292665820714,0.02153978534641036
2017-06-12,23.934,157617821,23.866,24.3,23.3747,Tesla,23.676199999999998,21.75533,0.004731060017715283,0.021233724231754715
2017-06-13,25.0633,176600462,24.508,25.0667,24.4407,Tesla,24.02,21.873373333333333,0.04718392245341363,0.0252536014404213
2017-06-14,25.3773,191677104,25.4057,25.6167,25.0873,Tesla,24.337514285714285,22.010640000000002,0.012528278399093429,0.025057571502802863
2017-06-15,25.0227,156189672,24.8333,25.0307,24.4327,Tesla,24.551714285714286,22.15357333333333,-0.013973117707557603,0.02703548315251376
2017-06-16,24.76,95211702,25.1983,25.2007,24.6733,Tesla,24.663614285714285,22.32233,-0.010498467391608424,0.02752007241456384
2017-06-19,24.6533,96501462,25.0,25.1133,24.52,Tesla,24.6617,22.458883333333336,-0.004309369951534747,0.02550835636279148
2017-06-20,24.816,111286594,25.1113,25.2587,24.6487,Tesla,24.8038,22.60344,0.006599522173502015,0.020486181097004313
2017-06-21,25.0933,73751513,24.9567,25.1327,24.5347,Tesla,24.969414285714286,22.725973333333336,0.011174242424242475,0.02056231023405963
2017-06-22,25.5073,112656034,25.1993,25.6667,24.9047,Tesla,25.03284285714286,22.853506666666668,0.016498427867199572,0.012077690439362902
2017-06-23,25.5633,96377652,25.4967,25.7993,25.2897,Tesla,25.059414285714286,22.987616666666664,0.002195449930020077,0.011262262036733616
2017-06-26,25.166,98952761,25.7793,25.7967,24.8733,Tesla,25.079885714285716,23.104683333333334,-0.015541811894395519,0.011621996336201805
2017-06-27,24.158,104662358,25.0933,25.0933,24.1347,Tesla,24.993885714285714,23.207993333333334,-0.04005404116665334,0.019284734883261614
2017-06-28,24.7493,94354798,24.4453,24.7827,24.168,Tesla,25.0076,23.328503333333334,0.02447636393741215,0.02193291257940194
2017-06-29,24.05,123036883,24.7073,24.7333,23.6067,Tesla,24.89817142857143,23.449926666666666,-0.028255344595604748,0.024224074858798968
2017-06-30,24.1073,87345646,24.2473,24.4512,23.9746,Tesla,24.75731428571429,23.557813333333335,0.002382536382536271,0.023510590531231324
2017-07-03,23.508,94580968,24.6827,24.7567,23.4333,Tesla,24.4717,23.65068,-0.024859689803503504,0.022231283097895384
2017-07-05,21.806,254974373,23.1467,23.1493,21.7553,Tesla,23.934942857142858,23.68788,-0.0724008848051726,0.03084845835526924
2017-07-06,20.5887,288870456,21.1507,21.386,20.42,Tesla,23.281042857142857,23.69892666666667,-0.05582408511418879,0.03310942888785444
2017-07-07,20.8813,211949144,20.9,21.1333,20.492,Tesla,22.81294285714286,23.705593333333336,0.01421167922209765,0.035987355675889524
2017-07-10,21.07,206404247,20.86,21.196,20.2087,Tesla,22.28732857142857,23.70386,0.009036793686216793,0.03316696197994285
2017-07-11,21.8147,172901314,21.0667,21.8187,20.9533,Tesla,21.968,23.708483333333334,0.03534409112482195,0.03937578165042032
2017-07-12,21.968,154758523,22.0267,22.2067,21.6333,Tesla,21.662385714285712,23.69608333333333,0.007027371451360898,0.03971896416533075
2017-07-13,21.5607,128734661,22.0073,22.1067,21.3313,Tesla,21.3842,23.656973333333333,-0.018540604515659087,0.039462082143908804
2017-07-14,21.852,84118818,21.546,21.8947,21.4147,Tesla,21.39077142857143,23.62899666666667,0.013510693066551616,0.029500284273216416
2017-07-17,21.3047,147412516,21.7027,21.8067,20.8967,Tesla,21.493057142857143,23.583930000000002,-0.025045762401610827,0.020637031105242107
2017-07-18,21.8827,95410602,21.1667,21.942,21.044,Tesla,21.636114285714285,23.541530000000005,0.027130163766680537,0.022114706755500427
2017-07-19,21.684,95188212,21.882,22.11,21.548,Tesla,21.723828571428573,23.48022,-0.009080232329648497,0.02287326084631739
2017-07-20,21.9947,77137701,21.7933,22.0147,21.6133,Tesla,21.749542857142853,23.414153333333335,0.014328537170263722,0.019210823291117368
2017-07-21,21.8933,73075583,21.964,22.0838,21.72,Tesla,21.73887142857143,23.321706666666667,-0.00461020154855496,0.01913931298272581
2017-07-24,22.8347,128974316,22.016,22.8933,22.0007,Tesla,21.920871428571427,23.28882,0.04299945645471448,0.02310347847608193
2017-07-25,22.64,104668928,23.0,23.04,22.2767,Tesla,22.03344285714286,23.245686666666668,-0.008526496954196938,0.023792011050378
2017-07-26,22.9233,72142674,22.6907,23.0333,22.5413,Tesla,22.26467142857143,23.174353333333332,0.01251325088339228,0.01968491110713475
2017-07-27,22.2973,124288123,23.0667,23.1667,21.7527,Tesla,22.323900000000002,23.07168666666667,-0.02730845907875401,0.02263491901532608
2017-07-28,22.338,73048328,22.4593,22.64,22.1673,Tesla,22.417328571428573,22.982196666666667,0.0018253331120807736,0.02204021589553221
2017-07-31,21.5647,127881746,22.3667,22.766,21.4027,Tesla,22.355900000000002,22.87568666666667,-0.03461813949324033,0.025826684004878094
2017-08-01,21.3047,124274893,21.5333,21.63,21.0753,Tesla,22.27181428571429,22.76406666666667,-0.012056740877452454,0.02607867318219953
2017-08-02,21.726,179135160,21.2627,21.808,20.748,Tesla,22.113428571428575,22.661066666666667,0.019774979229935097,0.019910620567827157
2017-08-03,23.1393,202863949,23.022,23.3333,22.8767,Tesla,22.18475714285714,22.59593333333333,0.06505109085887884,0.03361932608555754
2017-08-04,23.794,138499356,23.1333,23.818,22.8867,Tesla,22.30914285714286,22.53882333333333,0.02829385504315174,0.034824330214358504
2017-08-07,23.678,94639918,23.8233,23.9653,23.5167,Tesla,22.506385714285717,22.47598,-0.00487517861645792,0.03219725751868259
2017-08-08,24.348,111477514,23.8353,24.572,23.8267,Tesla,22.79352857142857,22.448713333333334,0.028296308809865556,0.032756071447142224
2017-08-09,24.2353,103217678,24.0667,24.6667,23.93,Tesla,23.175042857142852,22.451289999999997,-0.004628716937736144,0.02696380303621679
2017-08-10,23.6933,105945757,24.1067,24.4434,23.644,Tesla,23.51627142857143,22.41609,-0.022364072241729982,0.02902544410917667
2017-08-11,23.858,65363397,23.798,24.084,23.5747,Tesla,23.820842857142857,22.40969,0.00695133223316291,0.029126194322864393
2017-08-14,24.2533,67619501,24.3087,24.5107,24.1733,Tesla,23.979985714285714,22.414556666666666,0.016568865789253095,0.01887211461711532
2017-08-15,24.1553,46268992,24.3467,24.366,23.958,Tesla,24.031599999999997,22.436133333333334,-0.004040687246683938,0.016578345819474337
2017-08-16,24.194,51092569,24.2,24.4333,24.168,Tesla,24.105314285714286,22.515733333333333,0.0016021328652511269,0.01629117900431605
2017-08-17,23.4613,75162337,24.0807,24.22,23.4393,Tesla,23.97864285714286,22.611486666666668,-0.030284368025130126,0.016295718744072575
2017-08-18,23.164,80862035,23.5273,23.6,23.0533,Tesla,23.8256,22.687576666666665,-0.012671932075375203,0.016532967680388193
2017-08-21,22.524,97347701,23.0547,23.0547,22.1233,Tesla,23.65855714285714,22.736043333333335,-0.02762907960628569,0.017477321546658178
2017-08-22,22.7567,64713988,22.742,22.816,22.4915,Tesla,23.501228571428573,22.767443333333336,0.01033120227313078,0.01796907541023977
2017-08-23,23.518,74129168,22.5993,23.566,22.5536,Tesla,23.396185714285714,22.819110000000002,0.03345388391111204,0.02222516175041133
2017-08-24,23.5287,68573576,23.5013,23.7773,23.316,Tesla,23.30667142857143,22.884710000000002,0.00045497066077038184,0.02229460318671326
2017-08-25,23.2033,52127764,23.616,23.7127,23.1533,Tesla,23.165142857142857,22.929753333333334,-0.013829918355030335,0.022464334717674422
2017-08-28,23.044,56193572,23.152,23.1567,22.648,Tesla,23.10552857142857,22.98773,-0.006865402765985795,0.01978356636621309
2017-08-29,23.1573,61039514,22.632,23.27,22.5833,Tesla,23.10457142857143,23.030216666666664,0.004916681131747813,0.019373281894610687
2017-08-30,23.5453,51062449,23.3113,23.5647,23.1333,Tesla,23.250471428571434,23.09226,0.016754975752786505,0.01569146188091445
2017-08-31,23.7267,60949920,23.57,23.896,23.5213,Tesla,23.389042857142858,23.149993333333335,0.0077042976729964074,0.015614658785607638
2017-09-01,23.6933,45728227,23.7413,23.8393,23.5794,Tesla,23.414085714285715,23.209993333333333,-0.00140769681413766,0.009969258302804034
2017-09-05,23.306,57546001,23.5867,23.6993,23.0593,Tesla,23.382271428571432,23.225703333333332,-0.01634639328417742,0.011972779272575692
2017-09-06,22.9687,61229984,23.3,23.3986,22.7707,Tesla,23.348757142857142,23.236659999999997,-0.014472667982493914,0.0120868443992428
2017-09-07,23.374,63525643,23.0653,23.4987,22.8967,Tesla,23.3959,23.251683333333336,0.017645752698237205,0.013680923364067234
2017-09-08,22.8933,48919971,23.266,23.3187,22.82,Tesla,23.358185714285717,23.271549999999998,-0.020565585693505528,0.016003794628460074
2017-09-11,24.246,114764943,23.4233,24.2473,23.3333,Tesla,23.45828571428571,23.33515,0.05908715650430474,0.027750530643701303
2017-09-12,24.1833,89493015,24.2993,24.584,24.0267,Tesla,23.52351428571428,23.422436666666666,-0.0025859935659490185,0.0278262293546896
2017-09-13,24.4153,62567744,24.2547,24.538,23.9727,Tesla,23.62665714285714,23.52612333333333,0.009593397096343326,0.027843119146006942
2017-09-14,25.176,107553891,24.2887,25.1973,24.1753,Tesla,23.8938,23.641123333333333,0.03115669272955901,0.027669074746826776
2017-09-15,25.3207,81108364,24.9673,25.3333,24.8467,Tesla,24.2298,23.71383666666667,0.005747537337146502,0.025486185958713135
2017-09-18,25.6667,107666541,25.35,25.974,25.1787,Tesla,24.55732857142857,23.77626,0.013664709111517404,0.02544338665065582
2017-09-19,25.0067,96528072,25.3333,25.4927,24.9047,Tesla,24.859242857142853,23.820550000000004,-0.02571425231915281,0.026645989822849513
2017-09-20,24.9273,73649333,24.8667,25.2166,24.738,Tesla,24.956571428571426,23.839859999999998,-0.003175149060051896,0.017525980683848735
2017-09-21,24.432,69163045,24.9933,25.122,24.3007,Tesla,24.9921,23.846416666666666,-0.019869781324090452,0.019706461701058695
2017-09-22,23.406,122143364,24.4327,24.66,23.392,Tesla,24.847914285714285,23.83684,-0.04199410609037324,0.025131097356938983
2017-09-25,22.9993,113807313,23.5433,23.8313,22.8587,Tesla,24.53695714285714,23.808216666666667,-0.01737588652482258,0.019265308250820522
2017-09-26,23.0167,107244681,23.3953,23.416,22.7267,Tesla,24.207814285714285,23.766996666666667,0.0007565447644057866,0.018548953527626304
2017-09-27,22.7313,90410580,23.3267,23.4326,22.7,Tesla,23.78847142857143,23.71953,-0.012399692397259354,0.014355715888152463
2017-09-28,22.64,79646645,22.6587,22.85,22.36,Tesla,23.45037142857143,23.667730000000002,-0.004016488278277053,0.014529766150045517
2017-09-29,22.74,76485727,22.7907,22.9787,22.5734,Tesla,23.137900000000002,23.643686666666664,0.004416961130741859,0.015708909953895667
2017-10-02,22.7687,78413166,22.8347,22.9133,22.3673,Tesla,22.90028571428571,23.63051,0.0012620932277924712,0.01617567092632868
2017-10-03,23.2093,151838174,22.3933,23.2367,22.0853,Tesla,22.872185714285713,23.65335333333333,0.0193511267661306,0.01196377730397877
2017-10-04,23.6673,122219864,23.4167,23.908,23.3067,Tesla,22.967614285714287,23.683706666666662,0.019733468911169227,0.011792858028805451
2017-10-05,23.6887,62518664,23.7333,23.829,23.4233,Tesla,23.063614285714287,23.689396666666667,0.0009042011551803064,0.01178589044350205
2017-10-06,23.792,64092958,23.54,24.0066,23.4833,Tesla,23.215142857142858,23.698173333333333,0.004360728955155935,0.009296051001243436
2017-10-09,22.8627,111921859,23.31,23.45,22.8447,Tesla,23.246957142857145,23.686819999999997,-0.0390593476798925,0.01963523768510796
2017-10-10,23.706,104583893,23.12,23.7087,23.0354,Tesla,23.38495714285714,23.708886666666665,0.03688540723536593,0.02381148465712705
2017-10-11,23.64,67420961,23.5927,23.84,23.41,Tesla,23.509428571428572,23.724976666666667,-0.0027841052897999985,0.023999849913071955
2017-10-12,23.712,61103249,23.53,23.9853,23.5093,Tesla,23.581242857142858,23.730533333333334,0.003045685279187804,0.023224623422908746
2017-10-13,23.7047,53082078,23.7987,23.8993,23.5787,Tesla,23.586585714285714,23.7298,-0.0003078609986505443,0.022067311204519165
2017-10-16,23.3733,80596310,23.584,23.632,23.144,Tesla,23.541528571428568,23.719133333333335,-0.013980349888418675,0.022721972796144217
2017-10-17,23.7167,49354325,23.394,23.748,23.338,Tesla,23.530771428571427,23.732823333333332,0.014691977598370709,0.02350272109840094
2017-10-18,23.9767,74040323,23.7313,24.2,23.6087,Tesla,23.689914285714284,23.766423333333332,0.01096273933557379,0.01619114372325774
2017-10-19,23.454,75835687,23.704,23.8098,23.2133,Tesla,23.653914285714286,23.76909,-0.02180033115482949,0.012968427165598526
2017-10-20,23.0067,73884818,23.5127,23.6367,22.956,Tesla,23.563442857142856,23.77287,-0.01907137375287804,0.014604871517629953
2017-10-23,22.468,86093927,23.3253,23.33,22.4167,Tesla,23.385728571428576,23.71360333333333,-0.02341491826294073,0.01590981867965414
