Date,Open,High,Low,Close,Volume,Asset_Name,MA_7,MA_30,Daily_Return,Volatility_7,Day,Month,Year,DayOfWeek,Quarter,Close_lag1,Close_lag2,Close_lag7,EMA_7,Price_Range,Open_Close_Diff,Rolling_STD_7
2015-08-07,22400.0,22740.0,22300.0,22720.0,13787100,Samsung,23334.285714285717,24734.0,0.0188340807174887,0.0215914528139276,7,8,2015,4,3,22300.0,23180.0,25260.0,23288.449142580426,440.0,-320.0,665.6039148247905
2015-08-10,22800.0,22840.0,22600.0,22820.0,5722500,Samsung,23122.85714285714,24640.666666666668,0.0044014084507042,0.0198850399164648,10,8,2015,0,3,22720.0,22300.0,24300.0,23171.33685693532,240.0,-20.0,528.7001130369684
2015-08-11,23020.0,23580.0,22960.0,23140.0,11664300,Samsung,23042.85714285714,24566.666666666668,0.014022787028922,0.020100005740371,11,8,2015,1,3,22820.0,22720.0,23700.0,23163.50264270149,620.0,-120.0,465.39281923119677
2015-08-12,23000.0,23280.0,22800.0,23080.0,11154000,Samsung,22982.85714285714,24472.666666666668,-0.0025929127052722,0.0199687777834519,12,8,2015,2,3,23140.0,22820.0,23500.0,23142.626982026115,480.0,-80.0,421.6520795536944
2015-08-13,23060.0,23060.0,22760.0,22800.0,7520550,Samsung,22862.85714285714,24366.666666666668,-0.0121317157712305,0.0198772445023525,13,8,2015,3,3,23080.0,23140.0,23640.0,23056.970236519584,300.0,260.0,307.5556473094625
2015-08-14,22800.0,22800.0,22800.0,22800.0,0,Samsung,22808.571428571428,24281.33333333333,0.0,0.0188497120039589,14,8,2015,4,3,22800.0,23080.0,23180.0,22992.72767738969,0.0,0.0,273.948205048107
2015-08-17,22800.0,22820.0,22080.0,22080.0,11360850,Samsung,22777.14285714286,24197.33333333333,-0.031578947368421,0.0168828166246961,17,8,2015,0,3,22800.0,22800.0,22300.0,22764.545758042266,740.0,720.0,345.33627504014123
2015-08-18,22360.0,22820.0,22340.0,22620.0,11583600,Samsung,22762.85714285714,24124.666666666668,0.0244565217391303,0.0180904686690457,18,8,2015,1,3,22080.0,22800.0,22720.0,22728.4093185317,480.0,-260.0,350.12922784585106
2015-08-19,23380.0,23520.0,22820.0,23080.0,20070750,Samsung,22800.0,24068.0,0.0203359858532272,0.0197360949871197,19,8,2015,2,3,22620.0,22080.0,22820.0,22816.306988898774,700.0,300.0,370.40518355101284
2015-08-20,23260.0,23420.0,22600.0,22780.0,10805950,Samsung,22748.571428571428,23984.0,-0.0129982668977469,0.0195860748082395,20,8,2015,3,3,23080.0,22620.0,23140.0,22807.23024167408,820.0,480.0,338.99009678121854
2015-08-21,21980.0,22560.0,21920.0,22020.0,20442550,Samsung,22597.14285714286,23878.666666666668,-0.0333625987708515,0.0228954722888894,21,8,2015,4,3,22780.0,23080.0,23080.0,22610.422681255557,640.0,-40.0,397.89924544443136
2015-08-24,21760.0,22300.0,20660.0,21580.0,22429600,Samsung,22422.85714285714,23754.0,-0.0199818346957311,0.0234056677699988,24,8,2015,0,3,22020.0,22780.0,22800.0,22352.817010941668,1640.0,180.0,537.082063430313
2015-08-25,21580.0,22140.0,21340.0,21580.0,19625950,Samsung,22248.571428571428,23656.666666666668,0.0,0.0234056677699988,25,8,2015,1,3,21580.0,22020.0,22800.0,22159.61275820625,800.0,0.0,589.6730328883013
2015-08-26,21360.0,21480.0,21000.0,21340.0,27947600,Samsung,22142.85714285714,23544.666666666668,-0.0111214087117701,0.0210719428728298,26,8,2015,2,3,21580.0,21580.0,22080.0,21954.70956865469,480.0,20.0,683.757127586397
2015-08-27,21640.0,21720.0,21260.0,21340.0,24769400,Samsung,21960.0,23401.33333333333,0.0,0.0170894603427101,27,8,2015,3,3,21340.0,21580.0,22620.0,21801.03217649102,460.0,300.0,705.691150576066
2015-08-28,21720.0,21720.0,21460.0,21620.0,23111150,Samsung,21751.42857142857,23252.0,0.0131208997188378,0.0151970385555337,28,8,2015,4,3,21340.0,21340.0,23080.0,21755.774132368264,260.0,100.0,507.39296314490736
2015-08-31,21420.0,21780.0,21040.0,21780.0,20415450,Samsung,21608.571428571428,23128.0,0.007400555041628,0.0162638450243277,31,8,2015,0,3,21620.0,21340.0,22780.0,21761.830599276196,740.0,-360.0,239.68232944661125
2015-09-01,21780.0,21960.0,21620.0,21700.0,12018600,Samsung,21562.85714285714,23009.33333333333,-0.0036730945821854,0.0110630653076688,1,9,2015,1,3,21780.0,21620.0,22020.0,21746.372949457145,340.0,80.0,167.90019711663774
2015-09-02,21380.0,21900.0,21300.0,21800.0,15634150,Samsung,21594.285714285717,22900.666666666668,0.0046082949308756,0.0078536652292541,2,9,2015,2,3,21700.0,21780.0,21580.0,21759.77971209286,600.0,-420.0,190.68797750051812
2015-09-03,22040.0,22500.0,21860.0,22440.0,15200350,Samsung,21717.14285714286,22826.0,0.0293577981651376,0.0130520972038441,3,9,2015,3,3,21800.0,21700.0,21580.0,21929.834784069644,640.0,-400.0,371.38094932987326
2015-09-04,22440.0,22880.0,22360.0,22580.0,12570650,Samsung,21894.285714285717,22759.33333333333,0.0062388591800357,0.0107815151434899,4,9,2015,4,3,22440.0,21800.0,21340.0,22092.37608805223,520.0,-140.0,449.1049299402181
2015-09-07,22580.0,22580.0,22100.0,22240.0,9590250,Samsung,22022.85714285714,22680.666666666668,-0.0150575730735164,0.0137673498963437,7,9,2015,0,3,22580.0,22440.0,21340.0,22129.282066039174,480.0,340.0,388.7464591802672
2015-09-08,22260.0,22720.0,22120.0,22620.0,9116500,Samsung,22165.714285714286,22614.666666666668,0.0170863309352518,0.0141844839477816,8,9,2015,1,3,22240.0,22580.0,21620.0,22251.96154952938,600.0,-360.0,399.6188660419343
2015-09-09,22920.0,22940.0,22720.0,22940.0,12968800,Samsung,22331.42857142857,22537.33333333333,0.0141467727674624,0.014476815402916,9,9,2015,2,3,22620.0,22240.0,21780.0,22423.971162147034,220.0,-20.0,450.31206111137686
2015-09-10,22600.0,22780.0,22360.0,22680.0,18128400,Samsung,22471.42857142857,22483.33333333333,-0.0113339145597209,0.0157025332874424,10,9,2015,3,3,22940.0,22620.0,21700.0,22487.978371610276,420.0,-80.0,365.66964013399706
2015-09-11,22520.0,22660.0,22300.0,22300.0,10208350,Samsung,22542.85714285714,22436.666666666668,-0.0167548500881834,0.0180215679537024,11,9,2015,4,3,22680.0,22940.0,21800.0,22440.983778707705,360.0,220.0,239.8412173194169
2015-09-14,22400.0,22480.0,22200.0,22480.0,8353650,Samsung,22548.571428571428,22402.666666666668,0.0080717488789237,0.0143250506020916,14,9,2015,0,3,22300.0,22680.0,22440.0,22450.737834030777,280.0,-80.0,237.4467358849208
2015-09-15,22280.0,22560.0,22260.0,22460.0,11647800,Samsung,22531.42857142857,22363.33333333333,-0.0008896797153025,0.0140874292020021,15,9,2015,1,3,22480.0,22300.0,22580.0,22453.053375523083,300.0,-180.0,239.12539050130437
2015-09-16,22420.0,23140.0,22420.0,23040.0,17188150,Samsung,22645.714285714286,22358.666666666668,0.0258236865538734,0.0155315487800661,16,9,2015,2,3,22460.0,22480.0,22240.0,22599.79003164231,720.0,-620.0,266.2615971121265
2015-09-17,23060.0,23140.0,22880.0,23140.0,13698000,Samsung,22720.0,22386.666666666668,0.0043402777777776,0.0146213848995322,17,9,2015,3,3,23040.0,22460.0,22620.0,22734.842523731735,260.0,-80.0,324.1398874994216
2015-09-18,22900.0,23840.0,22700.0,23800.0,21813500,Samsung,22842.85714285714,22422.666666666668,0.0285220397579948,0.017177690167591,18,9,2015,4,3,23140.0,23040.0,22940.0,23001.131892798803,1140.0,-900.0,523.249917526952
2015-09-21,23260.0,23460.0,23000.0,23000.0,10267950,Samsung,22888.571428571428,22428.666666666668,-0.0336134453781512,0.022141290528156,21,9,2015,0,3,23800.0,23140.0,22680.0,23000.848919599102,460.0,260.0,520.6223382156307
2015-09-22,22860.0,23000.0,22600.0,22900.0,12533750,Samsung,22974.285714285717,22420.666666666668,-0.0043478260869564,0.0208273212274212,22,9,2015,1,3,23000.0,23800.0,22300.0,22975.636689699328,400.0,-40.0,452.5062483142158
2015-09-23,22880.0,22880.0,22500.0,22620.0,9882450,Samsung,22994.285714285717,22405.33333333333,-0.0122270742358078,0.0215638546485731,23,9,2015,2,3,22900.0,23000.0,22480.0,22886.727517274496,380.0,260.0,429.52908876668926
2015-09-24,22520.0,22700.0,22500.0,22520.0,6636050,Samsung,23002.85714285714,22396.0,-0.0044208664898319,0.0216588932398643,24,9,2015,3,3,22620.0,22900.0,22460.0,22795.04563795587,200.0,0.0,417.5210288420391
2015-09-25,22400.0,22500.0,22180.0,22240.0,10458000,Samsung,22888.571428571428,22377.33333333333,-0.0124333925399644,0.0188761218569063,25,9,2015,4,3,22520.0,22620.0,23040.0,22656.284228466902,320.0,160.0,505.81381856282894
2015-09-30,22000.0,22680.0,21800.0,22680.0,22946800,Samsung,22822.85714285714,22397.33333333333,0.0197841726618706,0.0209251517488793,30,9,2015,2,3,22240.0,22520.0,23140.0,22662.213171350177,880.0,-680.0,497.517647451116
2015-10-01,22800.0,22900.0,22420.0,22680.0,12052050,Samsung,22662.85714285714,22399.33333333333,0.0,0.0160455814356183,1,10,2015,3,4,22680.0,22240.0,23800.0,22666.659878512633,480.0,120.0,248.84495077311345
2015-10-02,22240.0,22660.0,22240.0,22380.0,13715100,Samsung,22574.285714285717,22376.0,-0.0132275132275132,0.0115884801513918,2,10,2015,4,4,22680.0,22680.0,23000.0,22594.994908884473,420.0,-140.0,217.1679183566434
2015-10-05,22380.0,22620.0,22300.0,22300.0,12096750,Samsung,22488.571428571428,22360.0,-0.0035746201966041,0.011586505863638,5,10,2015,0,4,22380.0,22680.0,22900.0,22521.246181663355,320.0,80.0,182.8869023442138
2015-10-06,22600.0,23100.0,22540.0,23020.0,19149350,Samsung,22545.714285714286,22393.33333333333,0.032286995515695,0.017065064069068,6,10,2015,1,4,22300.0,22380.0,22620.0,22645.934636247515,560.0,-420.0,271.7141354990959
2015-10-07,23960.0,25040.0,23720.0,25020.0,39975100,Samsung,22902.85714285714,22508.0,0.0868809730668984,0.0356015561225907,7,10,2015,2,4,23020.0,22300.0,22520.0,23239.450977185636,1320.0,-1060.0,972.243355780143
2015-10-08,25000.0,25580.0,25000.0,25400.0,28533850,Samsung,23354.285714285717,22635.33333333333,0.0151878497202238,0.0334316619207669,8,10,2015,3,4,25020.0,23020.0,22240.0,23779.588232889226,580.0,-400.0,1293.6622065915994
2015-10-12,25200.0,25260.0,24940.0,25200.0,18948700,Samsung,23714.285714285717,22764.0,-0.0078740157480314,0.0350063111775057,12,10,2015,0,4,25400.0,25020.0,22680.0,24134.69117466692,320.0,0.0,1419.2821794003778
2015-10-13,25200.0,25440.0,24960.0,25040.0,9900000,Samsung,24051.42857142857,22887.33333333333,-0.0063492063492063,0.0355578632270873,13,10,2015,1,4,25200.0,25400.0,22680.0,24361.01838100019,480.0,160.0,1412.933456459494
2015-10-14,24960.0,25200.0,24740.0,25080.0,8752550,Samsung,24437.14285714286,23002.666666666668,0.0015974440894568,0.0340212689272464,14,10,2015,2,4,25040.0,25200.0,22380.0,24540.763785750143,460.0,-120.0,1238.3552840463333
2015-10-15,24880.0,25640.0,24860.0,25380.0,12425150,Samsung,24877.14285714286,23122.666666666668,0.0119617224880381,0.0329545549946286,15,10,2015,3,4,25080.0,25040.0,22300.0,24750.57283931261,780.0,-500.0,833.4209477762071
2015-10-16,25300.0,25380.0,25180.0,25300.0,7198400,Samsung,25202.85714285714,23242.666666666668,-0.0031520882584712,0.0333110916590989,16,10,2015,4,4,25380.0,25080.0,23020.0,24887.929629484457,200.0,0.0,160.594134987018
2015-10-19,25140.0,25300.0,24980.0,25120.0,5853500,Samsung,25217.14285714286,23353.33333333333,-0.0071146245059288,0.0094567659724414,19,10,2015,0,4,25300.0,25380.0,25020.0,24945.947222113344,320.0,20.0,145.34032312322515
2015-10-20,25200.0,25460.0,25120.0,25320.0,7517350,Samsung,25205.714285714286,23449.33333333333,0.0079617834394905,0.0078595106746002,20,10,2015,1,4,25120.0,25300.0,25400.0,25039.460416585007,340.0,-120.0,131.00345325088745
2015-10-21,25300.0,25640.0,25180.0,25400.0,6978350,Samsung,25234.285714285717,23543.33333333333,0.0031595576619274,0.0071947007358031,21,10,2015,2,4,25320.0,25120.0,25200.0,25129.595312438756,460.0,-100.0,149.9841261500504
2015-10-22,25600.0,25900.0,25380.0,25600.0,11533650,Samsung,25314.285714285717,23655.33333333333,0.0078740157480314,0.0067156200086289,22,10,2015,3,4,25400.0,25320.0,25040.0,25247.196484329066,520.0,0.0,176.1492873398505
2015-10-23,26000.0,26000.0,25560.0,25780.0,13153550,Samsung,25414.285714285717,23760.666666666668,0.00703125,0.0068149803645763,23,10,2015,4,4,25600.0,25400.0,25080.0,25380.3973632468,440.0,220.0,215.31814778063296
2015-10-26,25960.0,25960.0,25440.0,25840.0,7608250,Samsung,25480.0,23857.33333333333,0.0023273855702095,0.0058316092294298,26,10,2015,0,4,25780.0,25600.0,25380.0,25495.2980224351,520.0,120.0,267.0830083234776
2015-10-27,25640.0,25980.0,25620.0,25960.0,6612050,Samsung,25574.285714285717,23966.666666666668,0.0046439628482972,0.0052710800565367,27,10,2015,1,4,25840.0,25780.0,25300.0,25611.473516826325,360.0,-320.0,306.5320615591481
2015-10-28,25880.0,26160.0,25820.0,26160.0,13565150,Samsung,25722.85714285714,24095.33333333333,0.007704160246533,0.0023973099761358,28,10,2015,2,4,25960.0,25840.0,25120.0,25748.605137619743,340.0,-280.0,301.64627660935935
2015-10-29,26600.0,27840.0,26480.0,26500.0,31523550,Samsung,25891.42857142857,24229.33333333333,0.0129969418960245,0.003601770377996,29,10,2015,3,4,26160.0,25960.0,25320.0,25936.453853214807,1360.0,100.0,362.55705626763427
2015-10-30,26900.0,27800.0,26820.0,27440.0,25469250,Samsung,26182.85714285714,24395.33333333333,0.0354716981132074,0.0112152665610513,30,10,2015,4,4,26500.0,26160.0,25400.0,26312.340389911107,980.0,-540.0,625.9316865220554
2015-11-02,27700.0,27860.0,27480.0,27660.0,19327300,Samsung,26477.14285714286,24549.33333333333,0.0080174927113703,0.0112084108039904,2,11,2015,0,4,27440.0,26500.0,25600.0,26649.25529243333,380.0,40.0,773.1691122855212
2015-11-03,27620.0,27620.0,27000.0,27040.0,15092000,Samsung,26657.14285714286,24679.33333333333,-0.0224150397686189,0.0170330642522155,3,11,2015,1,4,27660.0,27440.0,25780.0,26746.941469324996,620.0,580.0,729.2396562121423
2015-11-04,27040.0,27220.0,26520.0,26600.0,14053500,Samsung,26765.714285714286,24772.666666666668,-0.0162721893491124,0.0191909090440089,4,11,2015,2,4,27040.0,27660.0,25840.0,26710.206101993746,700.0,440.0,638.1968646876752
2015-11-05,26600.0,27080.0,26600.0,26840.0,8652100,Samsung,26891.42857142857,24900.666666666668,0.0090225563909773,0.0192749079877124,5,11,2015,3,4,26600.0,27040.0,25960.0,26742.65457649531,480.0,-240.0,530.6420190513646
2015-11-06,26860.0,26960.0,26600.0,26760.0,8216100,Samsung,26977.14285714286,25029.33333333333,-0.0029806259314456,0.0194411631769915,6,11,2015,4,4,26840.0,26600.0,26160.0,26746.990932371482,360.0,100.0,432.1155048430648
2015-11-09,26760.0,26880.0,26420.0,26880.0,9283050,Samsung,27031.42857142857,25171.33333333333,0.0044843049327354,0.0190025197986846,9,11,2015,0,4,26760.0,26840.0,26500.0,26780.24319927861,460.0,-120.0,383.29399384318504
2015-11-10,26720.0,26820.0,26280.0,26420.0,9877550,Samsung,26885.714285714286,25301.33333333333,-0.0171130952380952,0.0131432022612277,10,11,2015,1,4,26880.0,26760.0,27440.0,26690.182399458958,540.0,300.0,395.7632770110523
2015-11-11,26420.0,26900.0,26420.0,26660.0,7022450,Samsung,26742.85714285714,25448.666666666668,0.0090840272520817,0.0133284935457272,11,11,2015,2,4,26420.0,26880.0,27660.0,26682.63679959422,480.0,-240.0,203.44649466730428
2015-11-12,26660.0,26680.0,26340.0,26340.0,7870850,Samsung,26642.85714285714,25570.666666666668,-0.0120030007501875,0.0115448683047569,12,11,2015,3,4,26660.0,26420.0,27040.0,26596.977599695667,340.0,320.0,205.0783822324209
2015-11-13,26340.0,26340.0,26000.0,26000.0,8883850,Samsung,26557.14285714286,25681.33333333333,-0.0129081245254365,0.0109901438633555,13,11,2015,4,4,26340.0,26660.0,26600.0,26447.73319977175,340.0,340.0,319.463836543443
2015-11-16,25820.0,25820.0,25260.0,25260.0,13785250,Samsung,26331.42857142857,25777.33333333333,-0.0284615384615384,0.012990907380279,16,11,2015,0,4,26000.0,26340.0,26840.0,26150.79989982881,560.0,560.0,556.5197981349529
2015-11-17,25500.0,25800.0,25400.0,25400.0,9309200,Samsung,26137.14285714286,25880.666666666668,0.0055423594615993,0.013963633746173,17,11,2015,1,4,25260.0,26000.0,26760.0,25963.099924871607,400.0,100.0,616.1632436773556
2015-11-18,25440.0,25800.0,25440.0,25620.0,8386750,Samsung,25957.14285714286,25967.33333333333,0.0086614173228345,0.0146266370988509,18,11,2015,2,4,25400.0,25260.0,26880.0,25877.324943653704,360.0,-180.0,542.6390539382292
2015-11-19,25800.0,25800.0,25420.0,25780.0,9642500,Samsung,25865.714285714286,25992.666666666668,0.0062451209992193,0.0145305391874008,19,11,2015,3,4,25620.0,25400.0,26420.0,25852.99370774028,380.0,20.0,504.2108402547419
2015-11-20,25780.0,25920.0,25560.0,25700.0,8436000,Samsung,25728.571428571428,26002.666666666668,-0.0031031807602792,0.0134765222755758,20,11,2015,4,4,25780.0,25620.0,26660.0,25814.74528080521,360.0,80.0,362.92462814762075
2015-11-23,25700.0,26040.0,25620.0,25640.0,9941000,Samsung,25628.571428571428,26017.33333333333,-0.0023346303501945,0.0131481621550414,23,11,2015,0,4,25700.0,25780.0,26340.0,25771.058960603907,420.0,60.0,242.99715852126585
2015-11-24,25640.0,26100.0,25640.0,25980.0,7978000,Samsung,25625.714285714286,26048.666666666668,0.0132605304212167,0.013818558476522,24,11,2015,1,4,25640.0,25700.0,26000.0,25823.29422045293,460.0,-340.0,237.96758483113013
2015-11-25,26000.0,26200.0,25980.0,25980.0,7131350,Samsung,25728.571428571428,26078.666666666668,0.0,0.0060756049812629,25,11,2015,2,4,25980.0,25640.0,25260.0,25862.4706653397,220.0,20.0,207.15763494519956
2015-11-26,25980.0,26800.0,25980.0,26700.0,9290000,Samsung,25914.285714285717,26122.666666666668,0.0277136258660508,0.0108742115165252,26,11,2015,3,4,25980.0,25980.0,25400.0,26071.852999004775,820.0,-720.0,376.77832310754195
2015-11-27,26900.0,26980.0,26540.0,26540.0,8492700,Samsung,26045.714285714286,26164.0,-0.0059925093632958,0.0119086814985213,27,11,2015,4,4,26700.0,25980.0,25620.0,26188.889749253583,440.0,360.0,415.4859461286442
2015-11-30,26500.0,26500.0,25680.0,25680.0,26700300,Samsung,26031.42857142857,26182.666666666668,-0.0324039186134137,0.0184559045810384,30,11,2015,0,4,26540.0,26700.0,25780.0,26061.66731194019,820.0,820.0,427.68479715337924
2015-12-01,25880.0,26440.0,25760.0,26420.0,12605650,Samsung,26134.285714285717,26219.33333333333,0.0288161993769471,0.021389249639422,1,12,2015,1,4,25680.0,26540.0,25700.0,26151.25048395514,680.0,-540.0,421.22271001267893
2015-12-02,26420.0,26440.0,25880.0,26000.0,11481400,Samsung,26185.714285714286,26239.33333333333,-0.015897047691143,0.0226516838766744,2,12,2015,2,4,26420.0,25680.0,25640.0,26113.437862966355,560.0,420.0,369.633022646018
2015-12-03,25900.0,25940.0,25720.0,25800.0,8334750,Samsung,26160.0,26246.0,-0.0076923076923076,0.0223307625675149,3,12,2015,3,4,26000.0,26420.0,25980.0,26035.078397224766,220.0,100.0,391.9183588476778
2015-12-04,25500.0,25600.0,25340.0,25380.0,9635550,Samsung,26074.285714285717,26232.666666666668,-0.0162790697674418,0.0230714506205061,4,12,2015,4,4,25800.0,26000.0,25980.0,25871.308797918573,260.0,120.0,490.94660751492967
2015-12-07,25380.0,25500.0,25240.0,25240.0,9805350,Samsung,25865.714285714286,26212.666666666668,-0.0055161544523246,0.0186727574814031,7,12,2015,0,4,25380.0,25800.0,26700.0,25713.481598438928,260.0,140.0,490.9466075149047
2015-12-08,25240.0,25440.0,25240.0,25240.0,6916100,Samsung,25680.0,26188.666666666668,0.0,0.0189081058015774,8,12,2015,1,4,25240.0,25380.0,26540.0,25595.111198829196,200.0,0.0,436.1956747475462
2015-12-09,25240.0,25500.0,25240.0,25260.0,9090600,Samsung,25620.0,26158.666666666668,0.0007923930269413,0.0152903591070242,9,12,2015,2,4,25240.0,25240.0,25680.0,25511.333399121897,260.0,-20.0,464.18387161604403
2015-12-10,25260.0,25860.0,25260.0,25660.0,15193350,Samsung,25511.42857142857,26130.666666666668,0.0158353127474266,0.0111098453664143,10,12,2015,3,4,25260.0,25240.0,26420.0,25548.500049341423,600.0,-400.0,308.73011792837144
2015-12-11,25660.0,25900.0,25440.0,25680.0,10336450,Samsung,25465.714285714286,26072.0,0.0007794232268121,0.0098805547072685,11,12,2015,4,4,25660.0,25260.0,26000.0,25581.375037006066,460.0,-20.0,240.4757190036994
2015-12-14,25460.0,25460.0,25100.0,25220.0,11140050,Samsung,25382.85714285714,25990.666666666668,-0.0179127725856698,0.0115271350400818,14,12,2015,0,4,25680.0,25660.0,25800.0,25491.031277754548,360.0,240.0,203.11854385778597
2015-12-15,25220.0,25600.0,25200.0,25540.0,8774700,Samsung,25405.714285714286,25940.666666666668,0.0126883425852497,0.011239313165164,15,12,2015,1,4,25220.0,25680.0,25380.0,25503.27345831591,400.0,-320.0,211.5700942091583
2015-12-16,25560.0,26200.0,25560.0,25980.0,10398100,Samsung,25511.42857142857,25920.0,0.0172278778386845,0.0122955607825412,16,12,2015,2,4,25540.0,25220.0,25240.0,25622.455093736935,640.0,-420.0,286.555903299978
2015-12-17,26020.0,26160.0,25500.0,25800.0,8733850,Samsung,25591.42857142857,25885.33333333333,-0.0069284064665127,0.0129515102876522,17,12,2015,3,4,25980.0,25540.0,25240.0,25666.8413203027,660.0,220.0,276.12971417326594
2015-12-18,25300.0,25760.0,25280.0,25560.0,8418450,Samsung,25634.285714285717,25845.33333333333,-0.0093023255813953,0.01380000399565,18,12,2015,4,4,25800.0,25980.0,25260.0,25640.130990227026,480.0,-260.0,236.56268675279404
2015-12-21,25560.0,25700.0,25220.0,25600.0,8023300,Samsung,25625.714285714286,25802.666666666668,0.001564945226917,0.0123541314542328,21,12,2015,0,4,25560.0,25800.0,25660.0,25630.09824267027,480.0,-40.0,236.5626867527919
2015-12-22,25600.0,25840.0,25340.0,25840.0,10309600,Samsung,25648.571428571428,25783.33333333333,0.0093749999999999,0.0128912106568419,22,12,2015,1,4,25600.0,25560.0,25680.0,25682.5736820027,500.0,-240.0,250.02856979969965
2015-12-23,25840.0,25980.0,25640.0,25900.0,10357400,Samsung,25745.714285714286,25758.0,0.0023219814241486,0.0098684984454489,23,12,2015,2,4,25840.0,25600.0,25220.0,25736.930261502028,340.0,-60.0,177.28105209068724
2015-12-24,25900.0,26000.0,25700.0,25700.0,7807550,Samsung,25768.571428571428,25736.666666666668,-0.0077220077220077,0.0098369353861405,24,12,2015,3,4,25900.0,25840.0,25540.0,25727.69769612652,300.0,200.0,155.28775133956358
2015-12-28,25700.0,25780.0,25320.0,25320.0,11361500,Samsung,25674.285714285717,25714.0,-0.0147859922178987,0.0083246459234198,28,12,2015,0,4,25700.0,25900.0,25980.0,25625.77327209489,460.0,380.0,199.57096840565904
2015-12-29,25300.0,25320.0,24820.0,25080.0,11647200,Samsung,25571.42857142857,25708.0,-0.0094786729857819,0.0085454478005494,29,12,2015,1,4,25320.0,25700.0,25800.0,25489.329954071167,500.0,220.0,289.33421110555645
2015-12-30,25200.0,25440.0,25080.0,25200.0,10197900,Samsung,25520.0,25701.33333333333,0.0047846889952152,0.0087460847750514,30,12,2015,2,4,25080.0,25320.0,25560.0,25416.997465553373,360.0,0.0,321.8695387913912
2016-01-04,25200.0,25200.0,24100.0,24100.0,15346950,Samsung,25305.714285714286,25650.666666666668,-0.0436507936507936,0.0177470749172104,4,1,2016,0,1,25200.0,25080.0,25600.0,25087.74809916503,1100.0,1100.0,620.5067053870802
2016-01-05,24040.0,24360.0,23720.0,24160.0,10800100,Samsung,25065.714285714286,25596.666666666668,0.0024896265560165,0.016757648932536,5,1,2016,1,1,24100.0,25200.0,25840.0,24855.81107437377,640.0,-120.0,699.3057782045706
2016-01-06,24160.0,24160.0,23360.0,23500.0,18337600,Samsung,24722.85714285714,25523.33333333333,-0.0273178807947019,0.017034342643993,6,1,2016,2,1,24160.0,24100.0,25900.0,24516.858305780326,800.0,660.0,802.7808809748959
2016-01-07,23320.0,23660.0,23020.0,23260.0,14119400,Samsung,24374.285714285717,25444.0,-0.0102127659574468,0.0169150177113029,7,1,2016,3,1,23500.0,24160.0,25700.0,24202.643729335243,640.0,60.0,836.79661294141
2016-01-08,23260.0,23720.0,23260.0,23420.0,12888150,Samsung,24102.85714285714,25358.666666666668,0.0068787618228718,0.0186459270457886,8,1,2016,4,1,23260.0,23500.0,25320.0,24006.98279700143,460.0,-160.0,785.487413134092
2016-01-11,23120.0,23320.0,22920.0,23040.0,12063850,Samsung,23811.42857142857,25260.666666666668,-0.0162254483347565,0.0187326008061914,11,1,2016,0,1,23420.0,23260.0,25080.0,23765.237097751073,400.0,80.0,739.6266754580953
2016-01-12,22960.0,23320.0,22880.0,22920.0,10314150,Samsung,23485.714285714286,25134.666666666668,-0.0052083333333333,0.0175960584796163,12,1,2016,1,1,23040.0,23420.0,25200.0,23553.927823313305,440.0,40.0,484.10939338484206
2016-01-13,23060.0,23180.0,22960.0,22960.0,7165800,Samsung,23322.85714285714,25015.33333333333,0.0017452006980802,0.0120445010674117,13,1,2016,2,1,22920.0,23040.0,24100.0,23405.445867484977,220.0,100.0,431.96119755365845
2016-01-14,22620.0,22840.0,22620.0,22760.0,10451100,Samsung,23122.85714285714,24918.0,-0.0087108013937282,0.0113214394708965,14,1,2016,3,1,22960.0,22920.0,24160.0,23244.084400613734,220.0,-140.0,275.54275444166416
2016-01-15,22800.0,23040.0,22480.0,22640.0,10473200,Samsung,23000.0,24792.0,-0.0052724077328646,0.0076713671697955,15,1,2016,4,1,22760.0,22960.0,23500.0,23093.0633004603,560.0,160.0,271.04735133946815
2016-01-18,21760.0,22660.0,21760.0,22520.0,16010700,Samsung,22894.285714285717,24676.0,-0.0053003533568904,0.0073641513934155,18,1,2016,0,1,22640.0,22760.0,23260.0,22949.797475345225,900.0,-760.0,295.90860880238955
2016-01-19,22560.0,23420.0,22560.0,23420.0,10362100,Samsung,22894.285714285717,24596.666666666668,0.0399644760213144,0.0183585874274764,19,1,2016,1,1,22520.0,22640.0,23420.0,23067.348106508918,860.0,-860.0,295.90860880238955
2016-01-20,23200.0,23200.0,22640.0,22760.0,8352600,Samsung,22854.285714285717,24509.33333333333,-0.0281810418445772,0.0205592743594576,20,1,2016,2,1,23420.0,22520.0,23040.0,22990.51107988169,560.0,440.0,291.8251270253479
2016-01-21,22660.0,23100.0,22500.0,22620.0,9517600,Samsung,22811.42857142857,24422.0,-0.0061511423550087,0.020590176410296,21,1,2016,3,1,22760.0,23420.0,22920.0,22897.883309911267,600.0,40.0,302.4030738088972
2016-01-22,22900.0,23360.0,22900.0,23360.0,7376400,Samsung,22868.571428571428,24359.33333333333,0.0327144120247568,0.0244242198575978,22,1,2016,4,1,22620.0,22760.0,22960.0,23013.41248243345,460.0,-460.0,366.21617347646304
2016-01-25,23440.0,23520.0,23120.0,23240.0,7995650,Samsung,22937.14285714286,24292.0,-0.0051369863013698,0.0241815214721981,25,1,2016,0,1,23360.0,22620.0,22760.0,23070.059361825086,400.0,200.0,386.85545473549735
