Date,Volume,Open,High,Low,Close
2018-04-25,60006285,18.9,19.0107,18.4833,18.7127
2018-04-26,65221587,18.5833,19.0527,18.4333,19.032
2018-04-27,65202777,19.0247,19.6313,18.922,19.605
2018-04-30,63360988,19.574,19.9153,19.5,19.5933
2018-05-01,69224155,19.5673,20.0547,19.548,19.9947
2018-05-02,125192577,19.9047,20.4567,19.8523,20.0767
2018-05-03,260086220,18.586,19.2027,18.3487,18.9633
2018-05-04,128482526,18.8667,19.7907,18.6347,19.606
2018-05-07,130096285,19.8333,20.3973,19.678,20.1847
2018-05-08,88911661,20.053,20.5167,19.9333,20.1313
2018-05-09,85683782,20.0273,20.4673,20.0033,20.4567
2018-05-10,84641523,20.5,20.866,20.2741,20.3347
2018-05-11,69979780,20.5133,20.592,19.9387,20.0707
2018-05-14,108982461,20.2213,20.3293,19.4413,19.4647
2018-05-15,142646224,19.0007,19.1307,18.7,18.9453
2018-05-16,85044617,18.922,19.254,18.7707,19.0987
2018-05-17,66273837,19.06,19.2792,18.9313,18.9693
2018-05-18,108655431,18.9767,18.9767,18.2667,18.4547
2018-05-21,137517591,18.7553,19.4327,18.7533,18.966
2018-05-22,134077448,19.1841,19.2,18.2281,18.334
2018-05-23,89583510,18.5173,18.6607,18.2667,18.6047
2018-05-24,62561804,18.56,18.7407,18.326,18.5233
2018-05-25,58089286,18.5083,18.6427,18.374,18.59
2018-05-29,84857253,18.5673,19.1,18.41,18.9173
2018-05-30,112103794,18.886,19.667,18.7733,19.448
2018-05-31,88692331,19.1473,19.358,18.862,18.982
2018-06-01,81269719,19.0573,19.4633,18.9226,19.4547
2018-06-04,71906769,19.6227,19.9333,19.5699,19.7827
2018-06-05,88168051,19.8467,19.8533,19.116,19.4087
2018-06-06,281135859,20.0333,21.478,19.832,21.3
2018-06-07,215041542,21.0767,22.0,20.9053,21.0727
2018-06-08,122882564,21.2667,21.632,21.1433,21.1773
2018-06-11,197490651,21.5007,22.3107,21.5,22.14
2018-06-12,333846283,22.98,23.6647,22.5333,22.8513
2018-06-13,141021934,23.1137,23.1467,22.6533,22.9853
2018-06-14,164417168,23.1753,23.9167,23.1067,23.848
2018-06-15,162413319,23.5893,24.3113,23.4167,23.878
2018-06-18,180381660,23.6933,24.9153,23.6333,24.722
2018-06-19,191022504,24.344,24.6667,23.0833,23.5033
2018-06-20,125553957,23.8693,24.292,23.4667,24.148
2018-06-21,119247630,24.1333,24.4143,23.0847,23.1673
2018-06-22,153806473,23.436,23.4833,22.1333,22.242
2018-06-25,103876283,22.008,22.5647,21.8333,22.2007
2018-06-26,111521179,22.4036,22.9033,21.7199,22.8
2018-06-27,124707193,23.0,23.386,22.6333,22.9667
2018-06-28,125822517,23.244,23.8013,23.074,23.3287
2018-06-29,97138496,23.5553,23.5907,22.8273,22.8633
2018-07-02,280990510,24.0047,24.3187,21.99,22.338
2018-07-03,184239508,22.1167,22.166,20.646,20.724
2018-07-05,261863419,20.9173,20.9593,19.748,20.6107
2018-07-06,132902904,20.3303,20.8047,20.1333,20.5933
2018-07-09,113693058,20.7993,21.2347,20.5333,21.234
2018-07-10,141563284,21.6373,21.8452,21.28,21.498
2018-07-11,73178888,21.0533,21.4627,21.0047,21.264
2018-07-12,85677722,21.4287,21.5487,20.8513,21.114
2018-07-13,88001596,21.0387,21.3057,20.6167,21.258
2018-07-16,117006751,20.7807,21.0107,20.4167,20.6733
2018-07-17,104816678,20.5873,21.6493,20.5667,21.5127
2018-07-18,84151233,21.6667,21.7,21.0833,21.59
2018-07-19,88606696,21.0887,21.5693,20.934,21.3487
2018-07-20,77397426,21.4153,21.5493,20.7806,20.9053
2018-07-23,164622218,20.1227,20.3667,19.524,20.2133
2018-07-24,143792718,20.2947,20.5145,19.503,19.8287
2018-07-25,105470677,19.7827,20.6413,19.6335,20.5827
2018-07-26,69293470,20.3233,20.7133,20.2428,20.4433
2018-07-27,85420307,20.4833,20.5129,19.6894,19.812
2018-07-30,101993664,19.7267,19.74,19.0753,19.3447
2018-07-31,75826372,19.4833,19.888,19.2713,19.876
2018-08-01,131521419,19.866,20.2,19.5333,20.056
2018-08-02,347387226,21.896,23.3327,21.544,23.3027
2018-08-03,204699498,23.1873,23.6667,22.8353,23.2113
2018-08-06,128051426,23.0307,23.6653,22.788,22.7993
2018-08-07,458945771,22.9227,25.8307,22.61,25.3047
2018-08-08,368031116,24.606,25.5093,24.4747,24.6893
2018-08-09,254276873,24.37,24.4673,23.0487,23.4967
2018-08-10,172957564,23.6,24.0,23.0667,23.6993
2018-08-13,156673722,24.0753,24.2127,23.268,23.7607
2018-08-14,104227613,23.8967,23.9466,23.14,23.176
2018-08-15,136095427,22.7937,22.966,22.1427,22.5793
2018-08-16,90680835,22.6607,22.8187,22.2547,22.3633
2018-08-17,283438058,21.5667,21.7847,20.2353,20.3667
2018-08-20,260706320,19.4469,20.5667,19.2133,20.5627
2018-08-21,197216451,20.7073,21.6527,20.6,21.46
2018-08-22,89037750,21.3913,21.592,20.978,21.4427
2018-08-23,77080236,21.276,21.8213,21.2067,21.34
2018-08-24,53890983,21.38,21.59,21.2933,21.5213
2018-08-27,195939652,21.2,21.4957,20.5873,21.2847
2018-08-28,114591738,21.2273,21.2587,20.746,20.7907
2018-08-29,111158014,20.6847,20.79,20.246,20.334
2018-08-30,108159321,20.1507,20.3067,19.848,20.21
2018-08-31,80505680,20.1333,20.3539,19.9067,20.1107
2018-09-04,124568503,19.796,19.8793,19.2,19.2633
2018-09-05,115610072,19.0033,19.1187,18.4787,18.716
2018-09-06,112091284,18.9867,19.4113,18.592,18.73
2018-09-07,336634482,17.34,17.89,16.817,17.5493
2018-09-10,213483643,18.2173,19.0687,18.0667,19.0333
2018-09-11,137415846,18.6313,18.8,18.2367,18.6293
2018-09-12,150032175,18.7627,19.5,18.5764,19.3693
2018-09-13,94999168,19.2013,19.6667,19.012,19.2973
2018-09-14,101364729,19.2507,19.8217,19.1013,19.68
2018-09-17,102993069,19.336,20.058,19.2087,19.656
2018-09-18,247414076,19.7793,20.176,18.3667,18.9973
2018-09-19,123965233,18.7007,20.0,18.7,19.9347
2018-09-20,109987100,20.2373,20.3987,19.5553,19.8887
2018-09-21,75577417,19.8467,20.0387,19.6913,19.94
2018-09-24,72515724,19.8987,20.2,19.572,19.9787
2018-09-25,67084271,20.0,20.3067,19.7667,20.066
2018-09-26,117537886,20.1273,20.926,20.074,20.6387
2018-09-27,110066345,20.86,20.9973,20.4607,20.5013
2018-09-28,503959098,18.0173,18.5333,17.3703,17.6513
2018-10-01,325712987,20.3847,20.7627,20.07,20.7133
2018-10-02,175495262,20.93,21.1227,19.9433,20.068
2018-10-03,119734020,20.222,20.3067,19.438,19.6533
2018-10-04,144583203,19.5967,19.6,18.5113,18.7887
2018-10-05,268510516,18.31,18.3253,17.3333,17.4633
2018-10-08,200567600,17.6347,17.8507,16.6,16.704
2018-10-09,180566610,17.0167,17.7847,16.8867,17.52
2018-10-10,191723304,17.6407,17.7007,16.518,17.1253
2018-10-11,121922699,17.1687,17.4833,16.602,16.8153
2018-10-12,107838801,17.4,17.466,16.8007,17.252
2018-10-15,92835344,17.2707,17.552,16.9691,17.306
2018-10-16,142516729,17.7133,18.4917,17.4827,18.4393
2018-10-17,129554170,18.8267,18.8467,17.7202,18.1187
2018-10-18,81028024,17.9527,18.0667,17.5333,17.594
2018-10-19,140171390,17.826,17.9773,16.9,17.3333
2018-10-22,83922783,17.3787,17.4573,16.8393,17.3967
2018-10-23,284343008,17.5913,19.862,17.4733,19.6093
2018-10-24,290256605,20.07,20.296,19.0487,19.2333
2018-10-25,311574894,21.148,21.4,20.0673,20.9907
2018-10-26,410703095,20.55,22.66,20.4433,22.06
2018-10-29,216827142,22.498,23.144,21.7667,22.3233
2018-10-30,136636732,21.8927,22.5267,21.484,21.9933
2018-10-31,114012543,22.1693,22.8,21.94,22.488
2018-11-01,119714130,22.5507,23.1893,22.315,22.952
2018-11-02,116998742,22.916,23.28,22.7273,23.094
2018-11-05,117312616,22.7,22.9303,22.0093,22.76
2018-11-06,101278899,22.6047,23.2533,22.406,22.7373
2018-11-07,110500535,22.8893,23.412,22.72,23.2107
2018-11-08,106202992,23.2333,23.8384,23.2293,23.4267
2018-11-09,76401802,23.2667,23.6,23.0153,23.3673
2018-11-12,103754423,23.2247,23.3187,22.0227,22.0853
2018-11-13,81341299,22.2107,22.98,22.1467,22.582
2018-11-14,75481207,22.8467,23.1407,22.4767,22.9333
2018-11-15,69001915,22.822,23.2387,22.6027,23.2293
2018-11-16,107916816,23.0127,23.7133,23.008,23.6207
2018-11-19,145478312,23.756,24.45,23.5253,23.5647
2018-11-20,119868735,22.7833,23.32,22.2367,23.166
2018-11-21,70160800,23.4667,23.54,22.4933,22.546
2018-11-23,63039598,22.2897,22.5,21.7033,21.722
2018-11-26,119596725,21.6667,23.0813,21.6667,23.0667
2018-11-27,95205012,22.67,23.1307,22.3667,22.928
2018-11-28,61710539,23.066,23.2187,22.814,23.1913
2018-11-29,46140367,23.1333,23.1667,22.6367,22.7447
2018-11-30,84316518,22.7887,23.44,22.551,23.3653
2018-12-03,124437583,24.0,24.4,23.4667,23.8993
2018-12-04,126453132,23.7367,24.5787,23.4667,23.98
2018-12-06,117430276,23.734,24.492,23.384,24.204
2018-12-07,172265164,24.6,25.2993,23.8433,23.8643
2018-12-10,98630066,24.0,24.3987,23.5413,24.3433
2018-12-11,94477033,24.6607,24.8113,24.0153,24.4507
2018-12-12,75295837,24.628,24.794,24.344,24.44
2018-12-13,110222465,24.6767,25.1627,24.45,25.1193
2018-12-14,94914328,25.0,25.1913,24.2887,24.3807
2018-12-17,114972423,24.1333,24.38,22.9253,23.228
2018-12-18,106273252,23.3693,23.4367,22.246,22.4687
2018-12-19,123845548,22.5067,23.134,21.9827,22.198
2018-12-20,135740767,21.8036,22.0193,20.7913,21.0253
2018-12-21,119958225,21.16,21.5647,20.8293,21.318
2018-12-24,83398653,20.9,20.9667,19.6797,19.6927
2018-12-26,122146469,20.0,21.798,19.606,21.7393
2018-12-27,128510711,21.3227,21.4781,20.1,21.0753
2018-12-28,148781581,21.54,22.416,21.2273,22.258
2018-12-31,94414423,22.5193,22.614,21.684,22.1867
2019-01-02,174168963,20.4067,21.0087,19.92,20.6747
2019-01-03,104228603,20.4667,20.6267,19.8253,20.024
2019-01-04,110741270,20.4,21.2,20.182,21.1793
2019-01-07,113135013,21.448,22.4493,21.1834,22.3307
2019-01-08,104916353,22.7973,22.934,21.8013,22.3567
2019-01-09,81399229,22.3667,22.9002,22.098,22.5687
2019-01-10,90744270,22.2933,23.026,22.1193,22.998
2019-01-11,75526132,22.806,23.2273,22.5847,23.1507
2019-01-14,78490311,22.8253,22.8333,22.2667,22.2933
2019-01-15,90718305,22.3333,23.2533,22.3,22.962
2019-01-16,70158370,22.9853,23.4667,22.9,23.07
2019-01-17,54917403,23.0807,23.4333,22.9433,23.154
2019-01-18,361188719,21.5333,21.8087,19.982,20.1507
2019-01-22,180781860,20.3213,20.5333,19.7,19.928
2019-01-23,187696106,19.5,19.6333,18.7793,19.1727
2019-01-24,119863605,18.8687,19.5787,18.6189,19.434
2019-01-25,106541662,19.626,19.9013,19.3033,19.8027
2019-01-28,96142107,19.5273,19.8307,19.1833,19.7587
2019-01-29,69043960,19.6847,19.9038,19.4533,19.8307
2019-01-30,158910521,20.03,20.6,19.8993,20.5847
2019-01-31,188177756,20.0667,20.7709,19.6,20.468
2019-02-01,108954216,20.3613,21.0733,20.2333,20.814
2019-02-04,110161085,20.8653,21.02,20.1253,20.8593
2019-02-05,101021034,20.8327,21.496,20.8166,21.4233
2019-02-06,75470482,21.306,21.616,21.0416,21.148
2019-02-07,97677401,20.8867,20.98,20.2,20.5007
2019-02-08,87526126,20.4553,20.4963,19.9,20.3867
2019-02-11,106710127,20.7733,21.24,20.7,20.856
2019-02-12,82281244,21.08,21.2127,20.6413,20.7873
2019-02-13,76955932,20.8233,20.85,20.3713,20.5447
2019-02-14,77863266,20.2253,20.4513,20.0667,20.2513
2019-02-15,58437196,20.3,20.5333,20.26,20.5253
2019-02-19,61807769,20.4373,20.7696,20.3647,20.376
2019-02-20,106994482,20.294,20.42,19.9333,20.1707
2019-02-21,133212383,20.1207,20.216,19.3667,19.4153
2019-02-22,85970657,19.6327,19.7667,19.4733,19.6473
2019-02-25,93205468,19.8607,20.1936,19.8,19.918
2019-02-26,128574071,19.4813,20.134,19.2513,19.8573
2019-02-27,167161416,20.1187,21.0863,20.0367,20.9827
2019-02-28,144993288,21.2613,21.3333,20.7207,21.3253
2019-03-01,342731079,20.4627,20.4753,19.46,19.6527
2019-03-04,256033222,19.8747,19.9333,18.852,19.024
2019-03-05,280946860,18.8,18.9333,18.0067,18.436
2019-03-06,154790473,18.432,18.7671,18.2927,18.416
2019-03-07,141160384,18.5893,18.98,18.2833,18.4393
2019-03-08,132086514,18.4607,19.0393,18.3927,18.9427
2019-03-11,110584415,18.9013,19.4187,18.7,19.3947
2019-03-12,112320499,19.0993,19.2047,18.7373,18.8907
2019-03-13,102267759,18.9267,19.466,18.8467,19.264
2019-03-14,105722017,19.4967,19.6927,19.2193,19.3307
2019-03-15,221360289,18.9007,18.915,18.2933,18.362
2019-03-18,153974323,18.4,18.5367,17.82,17.966
2019-03-19,176614862,17.8333,18.22,17.564,17.8313
2019-03-20,103229588,17.9793,18.3313,17.7533,18.24
2019-03-21,88963831,18.1733,18.43,17.8967,18.268
2019-03-22,130829185,18.172,18.1867,17.6,17.6353
2019-03-25,153076123,17.314,17.5453,16.964,17.3613
2019-03-26,110127965,17.6293,18.0173,17.6287,17.8513
2019-03-27,131285694,17.9167,18.358,17.8789,18.322
2019-03-28,101473764,18.4773,18.6887,18.34,18.5747
2019-03-29,89705280,18.58,18.6773,18.3,18.6573
2019-04-01,121396949,18.8413,19.28,18.7521,19.2787
2019-04-02,81407719,19.22,19.296,18.9253,19.0587
2019-04-03,118749691,19.1547,19.7447,19.1447,19.454
2019-04-04,355202372,17.4593,18.08,17.3727,17.852
2019-04-05,195341002,17.9907,18.4067,17.7407,18.3307
2019-04-08,155468922,18.5127,18.744,18.0293,18.2133
2019-04-09,88398661,18.11,18.3333,17.974,18.154
2019-04-10,105675457,18.4493,18.5587,18.1928,18.404
2019-04-11,146719337,17.8867,18.0333,17.7067,17.8947
2019-04-12,101030739,18.0147,18.13,17.7887,17.8467
2019-04-15,150487275,17.9087,17.9253,17.242,17.7587
2019-04-16,108997506,17.7167,18.3333,17.648,18.224
2019-04-17,76770127,18.3167,18.3193,17.9023,18.082
2019-04-18,87922126,18.082,18.3227,17.9833,18.2173
2019-04-22,181525259,17.9333,17.9787,17.4987,17.5167
2019-04-23,163640168,17.3433,17.7067,17.05,17.5933
2019-04-24,144855843,17.59,17.688,17.2,17.244
2019-04-25,327350536,17.0,17.2667,16.4047,16.5087
2019-04-26,332267234,16.4333,16.4453,15.4087,15.676
2019-04-29,250299175,15.724,16.2653,15.478,16.098
2019-04-30,141704404,16.1373,16.2807,15.8,15.9127
2019-05-01,160565170,15.9233,16.0,15.4333,15.6007
2019-05-02,272389964,16.368,16.4753,15.848,16.2733
2019-05-03,355601372,16.2573,17.1073,16.2327,17.002
2019-05-06,162509019,16.668,17.2233,16.5667,17.0227
2019-05-07,151971074,17.12,17.1473,16.34,16.4707
2019-05-08,92646554,16.4627,16.7066,16.28,16.3227
2019-05-09,100670680,16.1333,16.2453,15.7962,16.132
2019-05-10,105124987,15.9833,16.1327,15.7347,15.968
2019-05-13,162521919,15.4673,15.498,14.9667,15.134
2019-05-14,108786126,15.2867,15.6333,15.2,15.4873
2019-05-15,109439585,15.288,15.496,15.0167,15.4633
2019-05-16,112249039,15.2993,15.4,15.1,15.222
2019-05-17,266799917,14.7973,14.816,13.928,14.0687
2019-05-20,307892846,13.52,13.7333,13.0167,13.6907
2019-05-21,270058365,13.184,13.8267,13.0693,13.672
2019-05-22,280277710,13.2733,13.596,12.7853,12.8487
2019-05-23,398206901,12.956,13.2977,12.4147,13.0327
2019-05-24,212048444,13.322,13.332,12.5834,12.7087
2019-05-28,154693423,12.7467,13.0,12.5233,12.58
2019-05-29,179529510,12.4733,12.826,12.336,12.6573
2019-05-30,118897066,12.5833,12.817,12.468,12.548
2019-05-31,156100872,12.34,12.6614,12.2733,12.344
2019-06-03,195966052,12.3673,12.4453,11.7995,11.9313
2019-06-04,207112696,12.0733,12.932,11.974,12.9067
2019-06-05,202661299,13.2453,13.4186,12.7899,13.106
2019-06-06,303632098,13.6293,14.0667,13.4533,13.73
2019-06-07,240052830,13.6667,14.0563,13.5666,13.6333
2019-06-10,158775521,14.0167,14.4627,13.934,14.192
2019-06-11,174803013,14.6096,14.7267,14.2333,14.4733
2019-06-12,227962986,14.8633,14.892,13.9333,13.9507
2019-06-13,122523839,14.0253,14.3267,13.834,14.2607
2019-06-14,111500974,14.0833,14.4433,14.0267,14.328
2019-06-17,184751908,14.3653,15.1333,14.2847,15.002
2019-06-18,190736755,15.248,15.6493,14.8373,14.9827
2019-06-19,98626976,15.0073,15.1847,14.7373,15.0953
2019-06-20,177951811,14.8667,15.1267,14.4233,14.6413
2019-06-21,123031108,14.4147,14.812,14.3667,14.7907
2019-06-24,86261522,14.8827,15.0573,14.7347,14.9093
2019-06-25,92731019,14.9593,15.0227,14.6327,14.6507
2019-06-26,127608056,14.6873,15.1487,14.54,14.618
2019-06-27,95095602,14.63,14.86,14.49,14.856
2019-06-28,102770709,14.7327,15.0113,14.72,14.8973
2019-07-01,123569398,15.3473,15.54,15.0853,15.1447
2019-07-02,138885336,15.2593,15.2767,14.8147,14.97
2019-07-03,213017143,15.9593,16.1047,15.634,15.66
2019-07-05,105986017,15.638,15.6967,15.3867,15.54
2019-07-08,88208086,15.416,15.4833,15.244,15.356
2019-07-09,92862479,15.2647,15.4,15.152,15.3373
2019-07-10,137185971,15.61,15.9293,15.5427,15.928
2019-07-11,112716394,15.876,16.1,15.72,15.9067
2019-07-12,138007746,15.9833,16.3587,15.9807,16.3387
2019-07-15,165001267,16.5333,16.9613,16.324,16.9
2019-07-16,122234774,16.62,16.902,16.5288,16.8253
2019-07-17,146470832,17.0447,17.2207,16.89,16.9907
2019-07-18,71467209,17.0033,17.05,16.7923,16.9027
2019-07-19,105726097,17.046,17.3307,16.9747,17.212
2019-07-22,102694044,17.25,17.477,16.9461,17.0453
2019-07-23,75346777,17.114,17.3653,16.9667,17.3447
2019-07-24,166092517,17.278,17.738,17.2107,17.6587
2019-07-25,336273582,15.5667,15.6333,15.0367,15.2547
2019-07-26,150415425,15.128,15.3507,14.8167,15.2027
2019-07-29,139099895,15.1393,15.7293,15.0688,15.718
2019-07-30,121635149,15.5267,16.224,15.4787,16.1507
2019-07-31,137673051,16.2,16.4453,15.7767,16.1073
2019-08-01,123892678,16.1767,16.3007,15.4513,15.59
2019-08-02,92047169,15.4233,15.7513,15.282,15.6227
2019-08-05,105424132,15.3067,15.4245,15.0517,15.2213
2019-08-06,83462958,15.4587,15.5,15.05,15.3833
2019-08-07,71647464,15.1,15.5713,15.0533,15.5613
2019-08-08,79115195,15.63,15.9867,15.51,15.8867
2019-08-09,58473631,15.7369,15.9307,15.5873,15.6673
2019-08-12,69959020,15.5327,15.718,15.25,15.2673
2019-08-13,73034933,15.254,15.7333,15.17,15.6667
2019-08-14,143438793,15.414,15.4333,14.446,14.6413
2019-08-15,123479218,14.724,14.7707,14.1033,14.376
2019-08-16,78110601,14.444,14.816,14.4013,14.6627
2019-08-19,79676180,14.9473,15.1887,14.78,15.122
2019-08-20,62557874,15.1747,15.2727,14.9693,15.0573
2019-08-21,116996102,14.8007,14.8813,14.5067,14.722
2019-08-22,98474411,14.8533,15.0267,14.548,14.81
2019-08-23,128395496,14.6647,14.7447,14.0667,14.0933
2019-08-26,75816172,14.24,14.3347,14.1027,14.3333
2019-08-27,81310864,14.3827,14.5867,14.1353,14.272
2019-08-28,48579351,14.246,14.4833,14.154,14.3727
2019-08-29,77746521,14.6,14.8933,14.5333,14.7807
2019-08-30,139916555,15.2767,15.496,14.9475,15.0407
2019-09-03,80408150,14.9387,15.2633,14.8773,15.0007
2019-09-04,86530397,15.126,15.2307,14.6137,14.712
2019-09-05,111049774,14.8333,15.32,14.7233,15.3053
2019-09-06,62840549,15.1467,15.3093,15.0113,15.1633
2019-09-09,72039999,15.3333,15.584,15.282,15.4527
2019-09-10,73255673,15.3867,15.7027,15.2627,15.7027
2019-09-11,150641625,15.8253,16.5449,15.7333,16.4733
2019-09-12,128718086,16.5133,16.9,16.2933,16.3913
2019-09-13,79697135,16.464,16.5633,16.3243,16.3467
2019-09-16,70921405,16.4,16.4953,16.078,16.1873
2019-09-17,59203605,16.1647,16.3733,16.0247,16.3193
2019-09-18,63421513,16.3333,16.5446,16.158,16.2327
2019-09-19,73246988,16.4,16.5293,16.3227,16.44
2019-09-20,97593911,16.4327,16.4631,15.8773,16.0413
2019-09-23,65874417,16.0,16.3453,15.948,16.082
2019-09-24,194116553,16.1013,16.1327,14.8407,14.8807
2019-09-25,141664219,14.9707,15.2653,14.5573,15.2467
2019-09-26,181181759,15.3773,16.2207,15.16,16.1707
2019-09-27,166847617,16.1467,16.5807,15.9153,16.142
2019-09-30,89192370,16.2,16.2653,15.7407,16.058
2019-10-01,92944304,16.1,16.3967,15.942,16.3127
2019-10-02,93848173,16.2193,16.31,15.962,16.2087
2019-10-03,227066286,15.4573,15.632,14.952,15.5353
2019-10-04,120317640,15.4407,15.652,15.2047,15.4287
2019-10-07,121304294,15.32,15.904,15.2367,15.848
2019-10-08,130535005,15.7247,16.2627,15.6333,16.0033
2019-10-09,104025443,16.088,16.4863,16.0433,16.302
2019-10-10,94701208,16.352,16.6187,16.1053,16.316
2019-10-11,127322321,16.4767,16.7387,16.454,16.526
2019-10-14,153402823,16.5267,17.2367,16.4753,17.1307
2019-10-15,97191791,17.18,17.3333,16.9413,17.1927
2019-10-16,100564495,17.1593,17.4733,17.128,17.3167
2019-10-17,71685609,17.5,17.652,17.3447,17.4647
2019-10-18,86304947,17.38,17.52,17.0067,17.13
2019-10-21,76621477,17.222,17.3,16.6787,16.9
2019-10-22,69376390,16.9547,17.222,16.7233,17.0387
2019-10-23,168242616,16.9667,17.076,16.7567,16.9787
2019-10-24,447288226,19.8913,20.3287,19.28,19.9787
2019-10-25,450091125,19.848,22.0,19.7407,21.8753
2019-10-28,283054208,21.836,22.7227,21.5067,21.8473
2019-10-29,190263955,21.3327,21.62,20.9833,21.0813
2019-10-30,144627078,20.8667,21.2527,20.6647,21.0007
2019-10-31,76004302,20.8733,21.2667,20.8667,20.9947
2019-11-01,95758887,21.088,21.0987,20.6533,20.8873
2019-11-04,131805534,20.9867,21.4627,20.6173,21.1647
2019-11-05,104151203,21.308,21.5673,21.0745,21.148
2019-11-06,119113920,21.2,21.7813,20.9667,21.772
2019-11-07,217010141,21.9427,22.7667,21.868,22.3693
2019-11-08,91113269,22.3,22.4973,22.1667,22.476
2019-11-11,149905260,22.93,23.2793,22.8,23.006
2019-11-12,110390690,23.1267,23.358,22.936,23.3287
2019-11-13,127017881,23.6667,23.7553,23.012,23.074
2019-11-14,97075496,23.074,23.5893,22.8607,23.29
2019-11-15,72188409,23.376,23.52,23.224,23.478
2019-11-18,66127542,23.5278,23.5433,23.0733,23.3327
2019-11-19,116041112,23.45,23.9993,23.1867,23.968
2019-11-20,101009424,24.0,24.08,23.3047,23.4813
2019-11-21,91650149,23.634,24.056,23.6003,23.6553
2019-11-22,253059473,22.6773,22.7333,22.0,22.2027
2019-11-25,185186457,22.9547,22.9713,22.2973,22.4227
2019-11-26,119343525,22.3513,22.3667,21.8067,21.928
2019-11-27,83451843,22.0747,22.262,21.9047,22.086
2019-11-29,36984417,22.074,22.084,21.8333,21.996
2019-12-02,91229744,21.96,22.4255,21.9125,22.3247
2019-12-03,99202090,22.1747,22.5273,22.1457,22.4133
2019-12-04,83043783,22.5167,22.524,22.19,22.202
2019-12-05,56054612,22.1887,22.2949,21.8167,22.0247
2019-12-06,114283998,22.3333,22.5907,22.318,22.3927
2019-12-09,135603187,22.4393,22.9633,22.3387,22.6353
2019-12-10,132599199,22.664,23.382,22.6207,23.256
2019-12-11,103787378,23.4584,23.8127,23.406,23.5133
2019-12-12,116643107,23.6613,24.1827,23.5487,23.9787
2019-12-13,98614166,24.07,24.3473,23.6427,23.8927
2019-12-16,273313963,24.17,25.574,24.1667,25.4333
2019-12-17,127556561,25.266,25.7,25.06,25.266
2019-12-18,212045744,25.3753,26.348,25.372,26.21
2019-12-19,271804514,26.488,27.1233,26.4333,26.936
2019-12-20,221778039,27.3527,27.5333,26.679,27.0393
2019-12-23,199992200,27.452,28.134,27.3333,27.948
2019-12-24,120820740,27.8907,28.3647,27.5125,28.35
2019-12-26,159724270,28.5273,28.8987,28.4233,28.7293
2019-12-27,149352330,29.0,29.0207,28.4073,28.692
2019-12-30,189018955,28.586,28.6,27.2839,27.6467
2019-12-31,154386823,27.0,28.086,26.8053,27.8887
2020-01-02,143375718,28.3,28.7131,28.114,28.684
2020-01-03,266920367,29.3667,30.2667,29.128,29.534
2020-01-06,152362424,29.3647,30.104,29.3333,30.1027
2020-01-07,273136963,30.76,31.442,30.2237,31.2707
2020-01-08,467990616,31.58,33.2327,31.2153,32.8093
2020-01-09,426947637,33.14,33.2533,31.5247,32.0893
2020-01-10,194652353,32.1193,32.3293,31.58,31.8767
2020-01-13,399518050,32.9,35.042,32.8,34.9907
2020-01-14,435920482,36.2837,36.494,34.9934,35.8614
2020-01-15,260532320,35.3174,35.856,34.4524,34.5667
2020-01-16,326049587,32.9167,34.2974,32.8113,34.2327
2020-01-17,204435948,33.8407,34.378,33.544,34.0334
2020-01-21,267051916,35.35,36.572,35.2274,36.48
2020-01-22,470535215,38.126,39.6334,37.2734,37.9707
2020-01-23,294765453,37.6167,38.8,37.0402,38.1467
2020-01-24,215303892,38.042,38.2574,36.9507,37.6547
2020-01-27,204120948,36.1327,37.6294,35.952,37.2014
2020-01-28,176827262,37.8994,38.454,37.2054,37.7934
2020-01-29,273249913,38.3794,39.32,37.8287,38.7327
2020-01-30,435084982,42.1614,43.392,41.2,42.7207
2020-01-31,235788932,42.6667,43.5334,42.168,43.3714
2020-02-03,708502146,44.9127,52.4094,44.9014,52.0
2020-02-04,914080943,58.864,64.5994,55.592,59.1374
2020-02-05,726357237,54.884,56.3987,46.9407,48.98
2020-02-06,598210951,46.6614,53.0554,45.8,49.9307
2020-02-07,255952672,48.7034,51.3167,48.6667,49.8714
2020-02-10,370337215,53.3334,54.666,50.16,51.4187
2020-02-11,175461962,51.2527,52.2338,50.5334,51.6254
2020-02-12,180336960,51.858,52.65,50.8914,51.1527
2020-02-13,394340053,49.456,54.5334,49.0,53.6
2020-02-14,235405532,52.4814,54.198,52.3667,53.3354
2020-02-18,250475425,56.1067,57.3334,55.4907,57.2267
2020-02-19,381344209,61.5667,62.9854,60.068,61.1614
2020-02-20,264523218,60.7967,60.8,57.3294,59.9607
2020-02-21,215091642,60.4654,60.8707,58.6967,60.0667
2020-02-24,227882286,55.9334,57.5667,54.8134,55.586
2020-02-25,259357070,56.6,57.1067,52.4667,53.3274
2020-02-26,212307494,52.1667,54.2207,51.7407,51.92
2020-02-27,364157218,48.6667,49.318,44.6,45.2667
2020-02-28,368462366,41.98,46.0347,40.768,44.5327
2020-03-02,302924699,47.4174,49.5794,45.778,49.5747
2020-03-03,386759807,53.6667,53.7987,47.7407,49.7007
2020-03-04,225734587,50.9307,51.1014,48.3157,49.9667
2020-03-05,162789819,48.2514,49.7167,47.8714,48.3027
2020-03-06,189943705,46.0003,47.1334,45.618,46.8987
2020-03-09,256105972,40.3594,44.1999,40.3334,40.5334
