Date,Open,High,Low,Close,Volume,Asset_Name
2005-05-31,1.22747,1.22866,1.19379,1.19922,478645419,Apple
2005-06-01,1.20338,1.22935,1.2022,1.21542,537837767,Apple
2005-06-02,1.2098,1.21601,1.19439,1.20762,443079075,Apple
2005-06-03,1.15084,1.16347,1.13916,1.15329,1133765852,Apple
2005-06-06,1.15845,1.16506,1.13265,1.14373,961851039,Apple
2005-06-07,1.13789,1.13789,1.09939,1.10222,884126044,Apple
2005-06-08,1.10481,1.12337,1.10311,1.11352,489278028,Apple
2005-06-09,1.11586,1.14433,1.11052,1.13554,462459873,Apple
2005-06-10,1.12782,1.12782,1.07124,1.08001,804158417,Apple
2005-06-13,1.08308,1.10431,1.08041,1.08278,516186580,Apple
2005-06-14,1.08663,1.09029,1.07824,1.08575,414200975,Apple
2005-06-15,1.10924,1.12485,1.09483,1.11982,667141451,Apple
2005-06-16,1.1217,1.14856,1.11052,1.1455,656074335,Apple
2005-06-17,1.16061,1.16237,1.14095,1.15537,706873960,Apple
2005-06-20,1.14314,1.14876,1.12951,1.13424,385067309,Apple
2005-06-21,1.13215,1.15174,1.12734,1.14195,439263586,Apple
2005-06-22,1.15626,1.16416,1.15014,1.16267,508406204,Apple
2005-06-23,1.17147,1.19981,1.16576,1.17297,798935788,Apple
2005-06-24,1.17899,1.17996,1.13632,1.13886,491978977,Apple
2005-06-27,1.11192,1.14896,1.1064,1.11893,711921395,Apple
2005-06-28,1.13058,1.13365,1.12101,1.12525,415959384,Apple
2005-06-29,1.12337,1.12455,1.0894,1.097,537867077,Apple
2005-06-30,1.10431,1.12072,1.09512,1.11013,494890787,Apple
2005-07-01,1.11082,1.11498,1.09453,1.10087,296982823,Apple
2005-07-05,1.10401,1.15044,1.10087,1.1455,537927922,Apple
2005-07-06,1.13966,1.15084,1.12189,1.12762,472784293,Apple
2005-07-07,1.10993,1.13886,1.10993,1.13494,455028618,Apple
2005-07-08,1.14195,1.15447,1.13,1.15357,344450048,Apple
2005-07-11,1.15725,1.16576,1.13946,1.14896,462433270,Apple
2005-07-12,1.15301,1.15815,1.14344,1.15329,459239291,Apple
2005-07-13,1.15329,1.16119,1.14314,1.15666,909326470,Apple
2005-07-14,1.23114,1.26708,1.21346,1.22895,2482207728,Apple
2005-07-15,1.23211,1.25365,1.22027,1.25306,814541144,Apple
2005-07-18,1.25156,1.26986,1.24773,1.25127,695683298,Apple
2005-07-19,1.25613,1.30382,1.23885,1.30244,795075702,Apple
2005-07-20,1.29296,1.32101,1.28613,1.31588,537805830,Apple
2005-07-21,1.31943,1.32832,1.29383,1.3056,480160706,Apple
2005-07-22,1.31024,1.32713,1.30857,1.32713,357342774,Apple
2005-07-25,1.32773,1.33551,1.31883,1.32121,349301916,Apple
2005-07-26,1.32713,1.33038,1.30777,1.31588,318125302,Apple
2005-07-27,1.31943,1.3292,1.28683,1.32674,336077907,Apple
2005-07-28,1.32654,1.32713,1.3059,1.32101,300848265,Apple
2005-07-29,1.31489,1.33859,1.27469,1.28613,667571727,Apple
2005-08-01,1.28467,1.29939,1.26916,1.28931,373979120,Apple
2005-08-02,1.29354,1.31192,1.28497,1.30244,352082869,Apple
2005-08-03,1.30244,1.3063,1.2899,1.30343,309758777,Apple
2005-08-04,1.29623,1.29681,1.27557,1.28802,323487028,Apple
2005-08-05,1.28229,1.30777,1.26738,1.29652,287084645,Apple
2005-08-08,1.29681,1.30451,1.28497,1.28613,209384927,Apple
2005-08-09,1.29652,1.32377,1.29403,1.32151,458823656,Apple
2005-08-10,1.32713,1.33889,1.3063,1.30837,430468063,Apple
2005-08-11,1.30857,1.33068,1.30451,1.32713,322717382,Apple
2005-08-12,1.31084,1.39401,1.30777,1.39023,1104542394,Apple
2005-08-15,1.40416,1.4576,1.40101,1.43796,1286663810,Apple
2005-08-16,1.42995,1.43253,1.39372,1.3948,637611298,Apple
2005-08-17,1.40181,1.43074,1.39854,1.42204,600654455,Apple
2005-08-18,1.41753,1.41753,1.37988,1.39635,524063709,Apple
2005-08-19,1.3948,1.40862,1.38047,1.38224,452230072,Apple
2005-08-22,1.39242,1.41012,1.36495,1.38342,459314801,Apple
2005-08-23,1.38611,1.39023,1.36673,1.37949,350086869,Apple
2005-08-24,1.37562,1.42105,1.37503,1.38047,677254563,Apple
2005-08-25,1.39083,1.40221,1.38164,1.38914,327132895,Apple
2005-08-26,1.39372,1.39764,1.36802,1.37949,309126882,Apple
2005-08-29,1.36673,1.38826,1.36495,1.38253,302915310,Apple
2005-08-30,1.387,1.41118,1.38491,1.40455,614202280,Apple
2005-08-31,1.41237,1.4183,1.39547,1.41423,477160494,Apple
2005-09-01,1.41753,1.42264,1.39003,1.39519,421861684,Apple
2005-09-02,1.40003,1.41138,1.39083,1.39401,263290699,Apple
2005-09-06,1.40822,1.47429,1.40396,1.47183,969003432,Apple
2005-09-07,1.47982,1.48992,1.44527,1.46828,1139680643,Apple
2005-09-08,1.48932,1.51154,1.482,1.50135,831930411,Apple
2005-09-09,1.50816,1.54867,1.50175,1.54749,729038140,Apple
2005-09-12,1.544,1.55716,1.52536,1.55015,535882048,Apple
2005-09-13,1.54127,1.54679,1.51755,1.53267,583604947,Apple
2005-09-14,1.54353,1.54381,1.49176,1.49643,561780707,Apple
2005-09-15,1.50816,1.5134,1.48773,1.50414,479338789,Apple
2005-09-16,1.51458,1.5444,1.50649,1.5444,699638803,Apple
2005-09-19,1.53968,1.59518,1.53968,1.58758,927723867,Apple
2005-09-20,1.59845,1.62283,1.59597,1.60427,971355120,Apple
2005-09-21,1.59845,1.59992,1.56417,1.57178,513876882,Apple
2005-09-22,1.56685,1.58255,1.54779,1.56526,549114493,Apple
2005-09-23,1.57148,1.61346,1.56347,1.60447,661235415,Apple
2005-09-26,1.6341,1.64566,1.60813,1.62373,647183875,Apple
2005-09-27,1.62847,1.63588,1.61138,1.61168,404579695,Apple
2005-09-28,1.60052,1.60181,1.52576,1.54058,1332680890,Apple
2005-09-29,1.544,1.58619,1.53237,1.57879,754133249,Apple
2005-09-30,1.57939,1.618,1.56467,1.61681,628553030,Apple
2005-10-03,1.63351,1.64508,1.6189,1.64199,600898864,Apple
2005-10-04,1.658,1.66935,1.6176,1.62097,638734620,Apple
2005-10-05,1.63864,1.63962,1.59085,1.59172,723128677,Apple
2005-10-06,1.60773,1.61316,1.53415,1.55934,896801155,Apple
2005-10-07,1.56042,1.56615,1.52447,1.54709,802693718,Apple
2005-10-10,1.56526,1.56556,1.51646,1.51905,600848001,Apple
2005-10-11,1.5462,1.56437,1.51993,1.55587,1437571648,Apple
2005-10-12,1.46708,1.51706,1.44367,1.48534,3192310265,Apple
2005-10-13,1.49374,1.62709,1.48593,1.62067,2207777470,Apple
2005-10-14,1.62067,1.63933,1.59201,1.62847,1226180146,Apple
2005-10-17,1.62847,1.63558,1.58877,1.61168,730362791,Apple
2005-10-18,1.60605,1.62709,1.57445,1.57475,721663737,Apple
2005-10-19,1.57048,1.6576,1.5444,1.65701,1194112633,Apple
2005-10-20,1.64851,1.70415,1.63933,1.69314,1607097619,Apple
2005-10-21,1.71856,1.71856,1.66974,1.67854,940608416,Apple
2005-10-24,1.67519,1.71291,1.66155,1.71291,724292427,Apple
2005-10-25,1.70105,1.71459,1.67944,1.69197,552095257,Apple
2005-10-26,1.69753,1.73601,1.68644,1.72013,749215355,Apple
2005-10-27,1.71885,1.71945,1.67123,1.67123,487944094,Apple
2005-10-28,1.6904,1.70205,1.63381,1.64299,911758965,Apple
2005-10-31,1.66601,1.74858,1.65129,1.73701,1117084125,Apple
2005-11-01,1.72694,1.75351,1.71528,1.73426,889490288,Apple
2005-11-02,1.74136,1.80952,1.73721,1.80803,1021582355,Apple
2005-11-03,1.82611,1.87943,1.81168,1.86541,1046835982,Apple
2005-11-04,1.82126,1.84705,1.79815,1.84428,1039785218,Apple
2005-11-07,1.83529,1.85999,1.81375,1.81652,755001850,Apple
2005-11-08,1.80803,1.82106,1.78246,1.80646,560648339,Apple
2005-11-09,1.81405,1.84605,1.80952,1.81286,630357419,Apple
2005-11-10,1.82976,1.84585,1.77987,1.84516,790821487,Apple
2005-11-11,1.85484,1.87311,1.84989,1.85593,503357513,Apple
2005-11-14,1.85593,1.86936,1.83706,1.85336,437893255,Apple
2005-11-15,1.8578,1.90245,1.85366,1.87836,640138052,Apple
2005-11-16,1.90758,1.96221,1.90285,1.95884,926601955,Apple
2005-11-17,1.9786,1.98698,1.93762,1.94582,800566089,Apple
2005-11-18,1.96982,1.97337,1.94126,1.94701,621387057,Apple
2005-11-21,1.9551,1.96624,1.9219,1.95914,605428226,Apple
2005-11-22,1.96003,2.01347,1.94582,2.00606,639731855,Apple
2005-11-23,2.0181,2.05042,2.01129,2.02403,575216118,Apple
2005-11-25,2.0359,2.09731,2.0359,2.09128,467760417,Apple
2005-11-28,2.13326,2.14315,2.08299,2.10107,1205373982,Apple
2005-11-29,2.11114,2.12024,2.03133,2.05385,1054954293,Apple
2005-11-30,2.06393,2.07636,2.03647,2.04564,703344298,Apple
2005-12-01,2.07756,2.16359,2.07511,2.15974,961468703,Apple
2005-12-02,2.17485,2.19361,2.13218,2.19035,1060364464,Apple
2005-12-05,2.1705,2.18739,2.15627,2.16626,683842597,Apple
2005-12-06,2.23115,2.25664,2.21209,2.23381,1012079946,Apple
2005-12-07,2.23885,2.24536,2.20508,2.23065,801184186,Apple
2005-12-08,2.20704,2.23717,2.18947,2.2348,931895673,Apple
2005-12-09,2.23885,2.24943,2.21209,2.24123,657589865,Apple
2005-12-12,2.26086,2.27301,2.24844,2.25919,621630014,Apple
2005-12-13,2.2587,2.27639,2.23816,2.26106,584360338,Apple
2005-12-14,2.18966,2.21041,2.11954,2.17189,1715688380,Apple
2005-12-15,2.19184,2.19767,2.15174,2.1772,664063211,Apple
2005-12-16,2.17584,2.18068,2.14285,2.14453,789340137,Apple
2005-12-19,2.14215,2.18947,2.14215,2.15294,626119619,Apple
2005-12-20,2.15904,2.18314,2.14473,2.17485,567058163,Apple
2005-12-21,2.18839,2.21998,2.18769,2.21682,559350658,Apple
2005-12-22,2.22957,2.24636,2.21978,2.23302,438842970,Apple
2005-12-23,2.23667,2.23973,2.21041,2.21209,272004809,Apple
2005-12-27,2.23361,2.26749,2.23065,2.23885,698917360,Apple
2005-12-28,2.24183,2.25436,2.2111,2.2191,470977765,Apple
2005-12-29,2.2269,2.2269,2.15401,2.15489,580255105,Apple
2005-12-30,2.1386,2.18453,2.12162,2.16823,739167336,Apple
2006-01-03,2.18393,2.25406,2.1792,2.25406,952119909,Apple
2006-01-04,2.26749,2.29129,2.24675,2.26086,733141664,Apple
2006-01-05,2.2587,2.2587,2.22463,2.24279,530393401,Apple
2006-01-06,2.26967,2.31322,2.24794,2.3006,834010057,Apple
2006-01-09,2.3162,2.32814,2.28438,2.29359,799174601,Apple
2006-01-10,2.2993,2.46927,2.28705,2.43875,2699190121,Apple
2006-01-11,2.52845,2.55728,2.49101,2.53011,1767245068,Apple
2006-01-12,2.5622,2.60596,2.52183,2.54217,1515290373,Apple
2006-01-13,2.56439,2.59423,2.55107,2.5811,918475435,Apple
2006-01-17,2.58228,2.60516,2.52914,2.55449,987903976,Apple
2006-01-18,2.50631,2.53477,2.46808,2.48824,1412737861,Apple
2006-01-19,2.45515,2.46326,2.37475,2.38413,2007821171,Apple
2006-01-20,2.39124,2.41347,2.28705,2.29427,1346682653,Apple
2006-01-23,2.29641,2.39944,2.29159,2.34256,1254807410,Apple
2006-01-24,2.37593,2.39481,2.28537,2.29329,1350563300,Apple
2006-01-25,2.33555,2.33753,2.20872,2.23786,1510458940,Apple
2006-01-26,2.25188,2.27539,2.16961,2.18156,1396904725,Apple
2006-01-27,2.19826,2.21978,2.14404,2.17239,1129145298,Apple
2006-01-30,2.14966,2.30996,2.13702,2.26176,1648694434,Apple
2006-01-31,2.27758,2.30199,2.22463,2.27787,1080257498,Apple
2006-02-01,2.26176,2.30551,2.25099,2.27519,617122543,Apple
2006-02-02,2.27204,2.27331,2.17307,2.17475,836916939,Apple
2006-02-03,2.18,2.19529,2.14215,2.16665,819550142,Apple
2006-02-06,2.17653,2.18671,2.01288,2.02976,1955875297,Apple
2006-02-07,2.06106,2.09554,2.011,2.03894,1642865815,Apple
2006-02-08,2.06483,2.08337,1.99066,2.07511,1128507233,Apple
2006-02-09,2.08725,2.08793,1.94612,1.95884,1360955191,Apple
2006-02-10,1.96428,2.04102,1.89701,2.03015,2082863057,Apple
2006-02-13,2.00606,2.01317,1.94946,1.95163,1045841156,Apple
2006-02-14,1.96368,2.05385,1.96033,2.04012,1374554989,Apple
2006-02-15,2.03015,2.09978,2.01317,2.08754,1357823875,Apple
2006-02-16,2.11114,2.14135,2.09554,2.12825,1122597401,Apple
2006-02-17,2.12074,2.13762,2.09958,2.12004,681973222,Apple
2006-02-21,2.13,2.13475,2.07114,2.08337,922861803,Apple
2006-02-22,2.08241,2.1617,2.051,2.15086,1158285751,Apple
2006-02-23,2.16497,2.20161,2.1542,2.16428,1014387572,Apple
2006-02-24,2.17327,2.19826,2.14728,2.15538,633180801,Apple
2006-02-27,2.17209,2.17534,2.13059,2.14067,936704503,Apple
2006-02-28,2.15974,2.18363,2.05385,2.06562,1498835635,Apple
2006-03-01,2.08093,2.09583,2.05159,2.08397,903468354,Apple
2006-03-02,2.08151,2.11114,2.07084,2.09958,740287321,Apple
2006-03-03,2.09089,2.10868,2.03677,2.04252,872948801,Apple
2006-03-06,2.03894,2.04252,1.95844,1.97484,1080448629,Apple
2006-03-07,1.98344,2.01751,1.96269,1.99984,1032837989,Apple
2006-03-08,2.0013,2.0268,1.97099,1.98037,772303655,Apple
2006-03-09,1.99329,2.00458,1.92448,1.92822,946092569,Apple
2006-03-10,1.93268,1.94502,1.88348,1.9057,1235025877,Apple
2006-03-13,1.96368,1.99895,1.95402,1.98097,1019648132,Apple
2006-03-14,1.98424,2.03044,1.97554,2.03044,760164601,Apple
2006-03-15,2.04564,2.05216,1.97613,1.99747,1056234716,Apple
2006-03-16,2.01732,2.01751,1.93911,1.93941,887016855,Apple
2006-03-17,1.95243,1.97673,1.93365,1.95015,961432316,Apple
2006-03-20,1.96684,1.97424,1.92625,1.93001,716727654,Apple
2006-03-21,1.93911,1.94037,1.85149,1.86422,1590713333,Apple
2006-03-22,1.87777,1.90758,1.84804,1.85999,1593616010,Apple
2006-03-23,1.86057,1.86699,1.79795,1.81435,1689196772,Apple
2006-03-24,1.81781,1.83795,1.78047,1.80833,1269282007,Apple
2006-03-27,1.81652,1.85119,1.79154,1.79478,1309618343,Apple
2006-03-28,1.80024,1.81375,1.75677,1.77079,1619880216,Apple
2006-03-29,1.78345,1.88557,1.73929,1.87983,2770617797,Apple
2006-03-30,1.89564,1.90917,1.85573,1.89258,1644071581,Apple
2006-03-31,1.90729,1.91846,1.87717,1.89168,960222749,Apple
2006-04-03,1.91993,1.93404,1.88832,1.88951,965969867,Apple
2006-04-04,1.87311,1.87657,1.84131,1.84486,1103499925,Apple
2006-04-05,1.95163,2.0271,1.93483,2.0271,2643351313,Apple
2006-04-06,2.05978,2.17307,2.05693,2.14856,3149316701,Apple
2006-04-07,2.13801,2.14748,2.06503,2.10492,1829715034,Apple
2006-04-10,2.11864,2.1388,2.06453,2.07084,1069734526,Apple
2006-04-11,2.08171,2.0901,2.02274,2.05072,1112143076,Apple
2006-04-12,2.05504,2.05604,1.99964,2.01188,875810502,Apple
2006-04-13,1.99964,2.03411,1.98483,2.00429,869923913,Apple
2006-04-17,2.00576,2.01572,1.94066,1.95471,854349610,Apple
2006-04-18,1.96033,2.00458,1.95402,1.99719,940114019,Apple
2006-04-19,2.01514,2.02069,1.97464,1.98007,1272688868,Apple
2006-04-20,2.09612,2.11133,1.99659,2.03983,1973471644,Apple
2006-04-21,2.06503,2.07004,2.00458,2.02186,934186136,Apple
2006-04-24,2.0181,2.0181,1.97554,1.98304,837067317,Apple
2006-04-25,1.98977,2.00822,1.97732,1.99569,625864671,Apple
2006-04-26,2.00852,2.0592,2.0024,2.05534,841691074,Apple
2006-04-27,2.04322,2.10709,2.03133,2.09188,1001642758,Apple
2006-04-28,2.08853,2.15036,2.08695,2.12289,898749498,Apple
2006-05-01,2.13426,2.15767,2.08577,2.09909,888301455,Apple
2006-05-02,2.11598,2.17099,2.1147,2.16024,913016402,Apple
2006-05-03,2.1698,2.1698,2.11698,2.14543,813235933,Apple
2006-05-04,2.14265,2.19826,2.12517,2.14493,1018818487,Apple
2006-05-05,2.16873,2.1792,2.14563,2.16823,666545708,Apple
2006-05-08,2.19846,2.2261,2.16339,2.16823,704225038,Apple
2006-05-09,2.16567,2.18839,2.1298,2.14195,629379848,Apple
2006-05-10,2.15036,2.15134,2.09958,2.12912,544578403,Apple
2006-05-11,2.13159,2.13614,2.03735,2.05534,959531207,Apple
2006-05-12,2.05534,2.07144,2.01632,2.04192,759955741,Apple
2006-05-15,2.02432,2.06235,2.02432,2.04466,626338032,Apple
2006-05-16,2.0584,2.0584,1.95273,1.95973,1109139379,Apple
2006-05-17,1.95442,1.98166,1.93248,1.96833,882199533,Apple
2006-05-18,1.9786,1.99835,1.90364,1.9054,779410155,Apple
2006-05-19,1.9054,1.95687,1.89465,1.94552,1167361615,Apple
2006-05-22,1.92419,1.93001,1.89317,1.91164,850639109,Apple
2006-05-23,1.95627,1.96624,1.90008,1.90462,822277057,Apple
2006-05-24,1.89859,1.91963,1.85652,1.91036,1084696108,Apple
2006-05-25,1.93792,1.94363,1.90877,1.94008,548699490,Apple
2006-05-26,1.93911,1.94701,1.90423,1.91638,512642847,Apple
2006-05-30,1.90423,1.90917,1.84605,1.84645,666639772,Apple
2006-05-31,1.86264,1.86354,1.77012,1.80269,1516452444,Apple
2006-06-01,1.80506,1.87836,1.79508,1.87499,1116033065,Apple
2006-06-02,1.89919,1.90305,1.83627,1.85969,811954379,Apple
2006-06-05,1.84428,1.84428,1.80863,1.80952,717178850,Apple
2006-06-06,1.81692,1.82857,1.77692,1.80112,859749787,Apple
2006-06-07,1.81108,1.82156,1.75982,1.76604,887203328,Apple
2006-06-08,1.76022,1.83765,1.72367,1.83253,1654190732,Apple
2006-06-09,1.84546,1.85652,1.78246,1.78678,918671398,Apple
2006-06-12,1.79263,1.8015,1.71796,1.71925,849766750,Apple
2006-06-13,1.73751,1.78246,1.73,1.75922,1278617733,Apple
2006-06-14,1.75922,1.77276,1.70976,1.73751,1039561835,Apple
2006-06-15,1.73267,1.8017,1.71165,1.79084,1409473491,Apple
2006-06-16,1.77928,1.78531,1.73455,1.73601,992324138,Apple
2006-06-19,1.74302,1.75471,1.71925,1.72517,834027506,Apple
2006-06-20,1.73751,1.75982,1.72791,1.73327,795860177,Apple
2006-06-21,1.74185,1.77079,1.72821,1.74491,1022057020,Apple
2006-06-22,1.75132,1.80209,1.75132,1.79696,1143973716,Apple
2006-06-23,1.80112,1.81475,1.77137,1.77435,781497724,Apple
2006-06-26,1.78432,1.78551,1.76042,1.77928,552171422,Apple
2006-06-27,1.78315,1.78619,1.7312,1.73208,649633512,Apple
2006-06-28,1.72821,1.72821,1.67123,1.68942,1007137082,Apple
2006-06-29,1.71291,1.78226,1.70075,1.77858,1032148909,Apple
2006-06-30,1.73641,1.74165,1.70415,1.72724,873392091,Apple
2006-07-03,1.7295,1.75471,1.7295,1.74769,230643440,Apple
2006-07-05,1.7221,1.73721,1.70589,1.71925,613562486,Apple
2006-07-06,1.72517,1.7312,1.67695,1.68191,749735485,Apple
2006-07-07,1.67578,1.70561,1.6488,1.67093,946167390,Apple
2006-07-10,1.68072,1.70385,1.64389,1.6588,626649558,Apple
2006-07-11,1.66155,1.68853,1.64488,1.67814,976885857,Apple
2006-07-12,1.66431,1.66601,1.59567,1.59727,1097194393,Apple
2006-07-13,1.56979,1.63242,1.55054,1.57593,1479872537,Apple
2006-07-14,1.58314,1.59518,1.51272,1.52822,1175532846,Apple
2006-07-17,1.55775,1.60181,1.55775,1.57959,1213216277,Apple
2006-07-18,1.60427,1.62402,1.56377,1.59537,1185541258,Apple
2006-07-19,1.59697,1.66126,1.57939,1.63173,1645194798,Apple
2006-07-20,1.83864,1.8575,1.80112,1.82452,2335336930,Apple
2006-07-21,1.80112,1.84428,1.79875,1.83133,1056149164,Apple
2006-07-24,1.84605,1.87281,1.82246,1.85248,855833104,Apple
2006-07-25,1.86384,1.87251,1.83312,1.86759,697507556,Apple
2006-07-26,1.87105,1.94946,1.86029,1.92625,1063847348,Apple
2006-07-27,1.94522,1.96103,1.89594,1.91212,870410129,Apple
2006-07-28,1.92852,1.98097,1.91528,1.97821,818806089,Apple
2006-07-31,2.01543,2.06965,1.99895,2.04993,1057266343,Apple
2006-08-01,2.0274,2.04893,1.98878,2.0261,841144765,Apple
2006-08-02,2.03953,2.07114,2.0362,2.05574,652065018,Apple
2006-08-03,2.04694,2.11133,2.04496,2.0988,995865112,Apple
2006-08-04,2.02128,2.06907,1.95914,2.05978,2194030150,Apple
2006-08-07,2.04351,2.09909,1.99984,2.0271,1474752362,Apple
2006-08-08,2.02363,2.02403,1.94552,1.95372,1181388792,Apple
2006-08-09,1.97099,1.9786,1.91212,1.91787,1131504417,Apple
2006-08-10,1.90462,1.95471,1.89098,1.93248,826171684,Apple
2006-08-11,1.90729,1.93424,1.88745,1.91963,920596442,Apple
2006-08-14,1.92822,1.96704,1.91817,1.92852,849642733,Apple
2006-08-15,1.96744,2.00556,1.95442,2.00399,1019952912,Apple
2006-08-16,2.02215,2.05296,2.00041,2.05042,925134094,Apple
2006-08-17,2.051,2.07064,2.0261,2.03864,682487406,Apple
2006-08-18,2.04222,2.06295,2.02849,2.04833,635080370,Apple
2006-08-21,2.03015,2.03015,1.99499,2.00735,622969661,Apple
2006-08-22,2.00921,2.06048,2.00556,2.03953,683060756,Apple
2006-08-23,2.05246,2.07034,2.01879,2.03015,632665360,Apple
2006-08-24,2.04953,2.05664,1.99865,2.04536,775604113,Apple
2006-08-25,2.03044,2.08241,2.03015,2.07332,644074661,Apple
2006-08-28,2.06413,2.06907,2.011,2.02009,874077876,Apple
2006-08-29,2.02009,2.02849,1.96398,2.00487,1121788746,Apple
2006-08-30,2.02829,2.04564,2.011,2.01949,805494254,Apple
2006-08-31,2.0264,2.05978,2.0103,2.04664,680455390,Apple
2006-09-01,2.06503,2.07034,2.04564,2.06235,483722350,Apple
2006-09-05,2.0754,2.15647,2.0674,2.15577,1198583205,Apple
2006-09-06,2.14375,2.1624,2.10217,2.11223,1153421300,Apple
2006-09-07,2.13039,2.21612,2.11884,2.19549,1501418251,Apple
2006-09-08,2.2113,2.2191,2.16892,2.187,1060860386,Apple
2006-09-11,2.187,2.22394,2.15401,2.18651,1123619257,Apple
2006-09-12,2.19599,2.21515,2.15489,2.19035,1994804863,Apple
2006-09-13,2.19797,2.24123,2.18068,2.23786,1357162712,Apple
2006-09-14,2.2259,2.25178,2.21565,2.23717,949336615,Apple
2006-09-15,2.25436,2.26106,2.20991,2.235,1162659967,Apple
2006-09-18,2.2261,2.25752,2.21041,2.22887,835145466,Apple
2006-09-19,2.23145,2.24231,2.19549,2.22531,840811778,Apple
2006-09-20,2.24378,2.2827,2.23836,2.26987,973872345,Apple
2006-09-21,2.27204,2.29379,2.23302,2.25099,940340554,Apple
2006-09-22,2.24103,2.24163,2.18898,2.20161,787583538,Apple
2006-09-25,2.2261,2.28782,2.22375,2.28458,1017121619,Apple
2006-09-26,2.29496,2.34611,2.29496,2.34067,1305990663,Apple
2006-09-27,2.32903,2.33654,2.28685,2.30391,959566130,Apple
2006-09-28,2.32399,2.33674,2.2906,2.32282,856594734,Apple
2006-09-29,2.32903,2.3383,2.31252,2.32182,480501373,Apple
2006-10-02,2.26206,2.28822,2.24073,2.25752,843626128,Apple
2006-10-03,2.24348,2.26018,2.20704,2.2348,936250480,Apple
2006-10-04,2.23115,2.27639,2.20617,2.274,981013947,Apple
2006-10-05,2.24675,2.29641,2.23599,2.25664,798060629,Apple
2006-10-06,2.24507,2.26305,2.2264,2.23836,552880941,Apple
2006-10-09,2.2261,2.26445,2.21772,2.25061,518922410,Apple
2006-10-10,2.24923,2.24923,2.20399,2.2264,629261281,Apple
2006-10-11,2.21861,2.23184,2.18947,2.20823,677063602,Apple
2006-10-12,2.22444,2.2743,2.21978,2.26987,701941395,Apple
2006-10-13,2.2822,2.31914,2.25356,2.26256,810070172,Apple
2006-10-16,2.26375,2.28852,2.25505,2.2745,602339884,Apple
2006-10-17,2.26464,2.27027,2.23361,2.24053,569347440,Apple
2006-10-18,2.25505,2.37031,2.22957,2.24754,1328403146,Apple
2006-10-19,2.39025,2.4108,2.35726,2.38284,1794825622,Apple
2006-10-20,2.38185,2.41169,2.37258,2.4108,757170363,Apple
2006-10-23,2.41218,2.46946,2.40537,2.45733,985136849,Apple
2006-10-24,2.45515,2.46374,2.41831,2.44469,548324767,Apple
2006-10-25,2.45259,2.47273,2.44339,2.46374,573822257,Apple
2006-10-26,2.46719,2.49151,2.44734,2.47866,512306509,Apple
2006-10-27,2.46661,2.48685,2.41248,2.42502,704387139,Apple
2006-10-30,2.41218,2.44004,2.39727,2.42532,591988114,Apple
2006-10-31,2.45801,2.46374,2.41911,2.44568,593635485,Apple
2006-11-01,2.44635,2.45495,2.36338,2.38771,723747573,Apple
2006-11-02,2.37851,2.39193,2.36784,2.38244,551198483,Apple
2006-11-03,2.39223,2.39824,2.3463,2.36113,511396497,Apple
2006-11-06,2.38314,2.41417,2.36537,2.40438,509498661,Apple
2006-11-07,2.42797,2.44319,2.41584,2.42827,622690285,Apple
2006-11-08,2.41218,2.49396,2.40933,2.48685,817953225,Apple
2006-11-09,2.50334,2.55399,2.47667,2.51392,1092866663,Apple
2006-11-10,2.52133,2.52133,2.48853,2.507,442669270,Apple
2006-11-13,2.50958,2.54659,2.49278,2.54416,533614030,Apple
2006-11-14,2.55728,2.56389,2.53011,2.56389,697341951,Apple
2006-11-15,2.56538,2.59074,2.53327,2.53477,774829164,Apple
2006-11-16,2.56013,2.60271,2.55157,2.58188,821601170,Apple
2006-11-17,2.56558,2.59213,2.56389,2.58898,552278691,Apple
2006-11-20,2.57583,2.62375,2.56952,2.60814,672191300,Apple
2006-11-21,2.63718,2.67165,2.6269,2.67165,737099039,Apple
2006-11-22,2.68448,2.73723,2.64961,2.72311,795692257,Apple
2006-11-24,2.6999,2.80706,2.69961,2.76409,614663009,Apple
2006-11-27,2.78867,2.80924,2.69961,2.70058,1272671641,Apple
2006-11-28,2.72644,2.77396,2.71174,2.76932,1226843442,Apple
2006-11-29,2.80477,2.80924,2.72162,2.76932,1370026691,Apple
2006-11-30,2.78107,2.7949,2.74681,2.76509,1030625848,Apple
2006-12-01,2.76932,2.78455,2.71737,2.75372,941505040,Apple
2006-12-04,2.77199,2.77644,2.72923,2.74809,840314941,Apple
2006-12-05,2.76459,2.78455,2.74098,2.75222,784718778,Apple
2006-12-06,2.73376,2.7559,2.70483,2.70946,754892303,Apple
2006-12-07,2.71491,2.72923,2.62078,2.62513,1189790571,Apple
2006-12-08,2.6274,2.69643,2.62375,2.66118,928456777,Apple
2006-12-11,2.68055,2.69376,2.65604,2.67639,591588612,Apple
2006-12-12,2.67165,2.67935,2.5799,2.59785,1224679849,Apple
2006-12-13,2.65339,2.68646,2.62839,2.68596,1013401903,Apple
2006-12-14,2.68448,2.71471,2.66118,2.66996,985158963,Apple
2006-12-15,2.6837,2.6913,2.63421,2.64568,875921124,Apple
2006-12-18,2.64568,2.65457,2.55058,2.57811,854358389,Apple
2006-12-19,2.5533,2.61456,2.52183,2.60301,1079051718,Apple
2006-12-20,2.60794,2.61406,2.55549,2.55599,672660601,Apple
2006-12-21,2.55599,2.57841,2.47896,2.50068,1069962009,Apple
